address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,2,120 ,3,Super lux,,,"1,200,000"
"Tegaryen City, Gisr El Swis",Apartments,3,1,150 ,5,2020,Lux,Main Street,"450,000"
"New Nozha, New Nozha",Apartments,3,2,130 ,3,Super lux,,,"490,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,1,130 ,10,2012,Without Finish,Main Street,"250,000"
"Main Street, Gisr El Swis",Apartments,2,1,110 ,5,2020,Super lux,,"390,000"
"Main Street, Gisr El Swis",House / Home,12,6,80 ,2020,Lux,Main Street,,"2,000,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments ,4,4,290 ,12,1981,Super lux,Side Street,"2,200,000"
٥ عمارات الميريلاند,Apartments,3,1,230 ,4,Super lux,Side Street,,"2,300,000"
"Main Street, Gisr El Swis",Apartments,3,2,140 ,10,2020,Semi Finished,Main Street,"250,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,4,2,320 ,8,Super lux,,,"5,800,000"
"Madinat Gisr Elswis Elgedidah, Gisr El Swis",Apartments,2,1,135 ,7,1990,Super lux,Side Street,"1,111,111"
"Main Street, Gisr El Swis",Apartments,4,2,175 ,6,2006,Lux,Main Street,"1,093,750"
"New Nozha, New Nozha",Apartments,3,2,150 ,5,Super lux,,,"550,000"
"New Nozha, New Nozha",Apartments,2,1,120 ,10,2020,Lux,Main Street,"650,000"
"Main Street, Gisr El Swis",Apartments,2,1,130  ,1,2020,Lux,Main Street,"530,000"
"New Nozha, New Nozha",Apartments,3,1,110 ,5,2020,Super lux,Main Street,"180,000"
"Main Street, Gisr El Swis",Apartments,2,2,175 ,6,2020,Super lux,,"650,000"
"Main Street, Gisr El Swis",Apartments,2,1,80 ,7,2020,Extra super lux,Main Street,"210,000"
"Main Street, Gisr El Swis",Apartments,3,2,253 ,7,2020,Semi Finished,Main Street,"1,250,000"
"New Nozha, New Nozha",Furnished Apartment,3,2,125 ,7,2020,Super lux,,"875,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,1,137 ,5,Without Finish,,,"800,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,2,280 ,4,Super lux,Side Street,,"6,000,000"
"Rady St., El Mahkama Square",Apartments,2,2,116 ,6,Super lux,,,"1,500,000"
"Main Street, Gisr El Swis",Apartments,2,1,140 ,2,2020,Super lux,,"450,000"
"Sayed Abou El-Ola St., New Nozha",Apartments,3,1,150 ,4,2013,Semi Finished,Side Street,"850,000"
"Main Street, Gisr El Swis",Apartments,3,1,175 ,10,2020,Extra super lux,Main Street,"1,200,000"
"Main Street, Gisr El Swis",Apartments,2,1,95 ,1,Super lux,Main Street,,"900,000"
"Main Street, Gisr El Swis",Apartments,3,1,140 ,2,2020,Lux,Main Street,"550,000"
صن سيتي,Offices,2,2,134 ,3,2030,Extra super lux,,"4,020,000"
"Main Street, Gisr El Swis",Apartments,4,2,175 ,7,2020,Super lux,Main Street,"550,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Stores,,,57 ,Super lux,,,,"1,650,000"
"Main Street, Gisr El Swis",Apartments,3,1,120 ,3,2020,Lux,Main Street,"360,000"
"Main Street, Gisr El Swis",Apartments,2,1,140 ,2,2020,Super lux,Main Street,"450,000"
"Main Street, Gisr El Swis",Apartments,3,2,150 ,8,2020,Lux,Main Street,"550,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,4,3,300 ,5,Super lux,,,"2,300,000"
"Roxy Square, Heliopolis - Masr El Gedida",Apartments,2,1,120 ,5,1990,Super lux,Side Street,"1,350,000"
"New Nozha, New Nozha",Apartments,3,2,175 ,8,2020,Super lux,,"450,000"
"Roxy Square, Heliopolis - Masr El Gedida",Apartments,4,2,210 ,4,2012,Super lux,Main Street,"2,750,000"
"Main Street, Gisr El Swis",Apartments,3,1,150 ,3,2020,Lux,Main Street,"650,000"
"New Nozha, New Nozha",Apartments,3,1,160 ,8,Super lux,,,"1,750,000"
"Main Street, Gisr El Swis",Apartments,3,1,125 ,4,2020,Super lux,,"400,000"
"Mohammed Abou Saif St., New Nozha",Studio,3,1,118 ,Ground,Super lux,,,"1,600,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments,2,2,140 ,8,1997,Lux,Side Street,"1,100,000"
شارع النزهة، ميدان الحجاز,Clinics,,,145 ,Super lux,Main Street,,,"2,000,000"
"Tegaryen City, Gisr El Swis",Apartments,3,2,160 ,3,2020,Super lux,Main Street,"1,200,000"
"Nabeel Mahmoud St., Ard El Golf",Apartments,3,3,212 ,2,Super lux,Main Street,,"2,900,000"
"Main Street, Gisr El Swis",Apartments,3,1,130 ,2,2020,Semi Finished,Main Street,"600,000"
"El Mosheer Ahmed Ismail St., Masakn Sheraton",Apartments,3,2,200 ,5,Super lux,,,"1,900,000"
"Main Street, Gisr El Swis",Apartments,3,1,150 ,1,2021,Super lux,Main Street,"1,000,000"
"New Nozha, New Nozha",Apartments,2,1,100 ,7,2020,Lux,Main Street,"350,000"
"El Qattan St, Ard El Golf",Apartments,3,3,225 ,6,Super lux,,,"2,250,000"
"Sayed Zakaria St., Sheraton",Apartments,3,3,194 ,3,2012,Super lux,Main Street,"3,350,000"
"Main Street, Gisr El Swis",Apartments,3,1,123 ,4,2021,Lux,,"850,000"
"Main Street, Gisr El Swis",Apartments,3,2,150 ,3,2020,Super lux,Main Street,"400,000"
"Gisr Elswis Elgedidah, Gisr El Swis",Apartments,2,1,70 ,5,2020,Lux,Main Street,"270,000"
"Gisr Elswis Elgedidah, Gisr El Swis",Apartments,2,1,85 ,6,2030,Super lux,Other,"300,000"
"Main Street, Gisr El Swis",Apartments,3,2,110 ,7,2020,Super lux,Main Street,"330,000"
"Abd Al Moatai Khalil St., Heliopolis Square",Stores,,,60 ,Super lux,Side Street,,,"350,000"
"Other Neighborhoods In Greater Cairo, Greater Cairo",Apartments,3,2,220 ,8,2010,Super lux,Side Street,"700,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments,5,3,300 ,2,Super lux,Main Street,,"1,800,000"
"Main Street, Gisr El Swis",Apartments,4,2,150 ,5,2020,Super lux,Main Street,"600,000"
"Roxy Square, Heliopolis - Masr El Gedida",Apartments,5,3,200 ,4,Super lux,,,"3,000,000"
"Main Street, Gisr El Swis",Apartments,2,1,140 ,2,2020,Lux,Main Street,"450,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,120 ,2,1990,Without Finish,Side Street,"420,000"
"Abd Al Latif Al Makbati St., Heliopolis Square",Stores,,,60 ,Super lux,Side Street,,,"3,500,000"
"Main Street, Gisr El Swis",Apartments,2,1,100 ,4,2020,Lux,Main Street,"500,000"
"Main Street, Gisr El Swis",Apartments,3,1,120 ,8,2020,Super lux,Main Street,"350,000"
٧٧ شارع عبدالحميد بدوي,Apartments,3,2,145 ,2,Lux,Main Street,,"1,600,000"
"El Thawra, Heliopolis - Masr El Gedida",Apartments,2,1,140 ,3,1990,Lux,Main Street,"1,100,000"
"Al Hood St., Mnsheet El Bakry",Apartments,3,2,240 ,8,Super lux,,,"1,900,000"
"Main Street, Gisr El Swis",Apartments,2,1,100 ,4,2020,Super lux,Main Street,"370,000"
"New Nozha, New Nozha",Apartments,3,2,150 ,10,2020,Super lux,Main Street,"270,000"
"Main Street, Gisr El Swis",Apartments,3,2,135 ,4,2020,Lux,Main Street,"400,000"
"Gisr Elswis Elgedidah, Gisr El Swis",Apartments,3,1,150 ,6,2014,Semi Finished,Other,"450,000"
"New Nozha, New Nozha",Apartments,2,1,120 ,9,2020,Super lux,,"450,000"
"Main Street, Gisr El Swis",Apartments,7,3,300 ,2,2020,Super lux,Main Street,"950,000"
"Qibaa City, Gisr El Swis",Apartments,3,1,150 ,4,2020,Super lux,,"380,000"
"Main Street, Gisr El Swis",Apartments,3,1,140 ,11,2020,Lux,Main Street,"350,000"
"Main Street, Gisr El Swis",Apartments,3,2,135 ,7,2020,Semi Finished,Main Street,"420,000"
"Main Street, Gisr El Swis ",Apartments,3,2,125 ,9,2020,Super lux,Main Street,"375,000"
"Main Street, Gisr El Swis",Apartments,3,2,140 ,10,2020,Semi Finished,,"700,000"
"Main Street, Gisr El Swis",Offices,1,1,55 ,Ground,2020,Lux,,"550,000"
"Main Street, Gisr El Swis",Apartments,3,1,120 ,6,2020,Lux,,"500,000"
"Main Street, Gisr El Swis",Apartments,3,1,150 ,8,2020,Lux,Main Street,"350,000"
"Qibaa City, Gisr El Swis",Apartments,3,1,140 ,10,2020,Lux,Main Street,"465,000"
"Main Street, Gisr El Swis",Apartments,3,2,130 ,8,2020,Super lux,Main Street,"550,000"
"Main Street, Gisr El Swis",Apartments,3,1,125 ,7,2020,Super lux,Main Street,"480,000"
"Main Street, Gisr El Swis",Furnished Apartment,3,1,180 ,3,2020,Lux,Main Street,"600,000"
"Main Street, Gisr El Swis",Apartments,3,2,150 ,8,2020,Lux,Main Street,"550,000"
"Main Street, Gisr El Swis",Villas,2,3,300 ,2020,Super lux,Main Street,,"8,300,000"
"Main Street, Gisr El Swis",Administrative,7,3,300 ,2,2020,Lux,Main Street,"950,000"
"Main Street, Gisr El Swis",Apartments,2,1,140 ,2,2020,Lux,,"450,000"
"Main Street, Gisr El Swis",Apartments,3,1,120 ,3,2020,Lux,Main Street,"550,000"
"Main Street, Gisr El Swis",Apartments,3,3,150 ,3,2020,Super lux,,"1,503,000"
"Main Street, Gisr El Swis",Apartments,4,2,150 ,5,2020,Super lux,Main Street,"600,000"
"New Nozha, New Nozha",Apartments,3,1,148 ,9,2020,Lux,Main Street,"550,000"
"Gisr Elswis Elgedidah, Gisr El Swis",Apartments,2,1,120 ,4,2020,Lux,,"500,000"
"Nabil Al Wakad St., Ard El Golf",Apartments,3,3,212 ,2,Super lux,Main Street,,"2,900,000"
"Main Street, Gisr El Swis",Apartments,3,3,375 ,8,2020,Super lux,,"3,900,000"
"Main Street, Gisr El Swis",Apartments,5,1,140 ,3,2020,Super lux,Main Street,"450,000"
"Main Street, Gisr El Swis",Apartments,3,1,155 ,10,2020,Super lux,Main Street,"750,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida ",Apartments,6,2,340 ,5,Super lux,,,"2,000,000"
"Main Street, Gisr El Swis",Apartments,2,1,140 ,8,2020,Semi Finished,Main Street,"650,000"
شارع عبد العزيز فهمي,Administrative Building,,,1080 ,2021,Super lux,,,"35,000,000"
"Main Street, Gisr El Swis",Commercial,,,300 ,Super lux,Main Street,,,"6,750,000"
"Main Street, Gisr El Swis",Commercial,,,32 ,Lux,Main Street,,,"1,400,000"
"Main Street, Gisr El Swis",Apartments,3,1,110 ,12,2020,Super lux,Main Street,"800,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,1,95 ,5,Super lux,,,"950,000"
"Saif El-Deen St., New Nozha",Apartments,3,2,195 ,10,Extra super lux,,,"1,800,000"
"Main Street, Gisr El Swis",Apartments,3,2,150 ,4,2020,Super lux,Main Street,"550,000"
"Qibaa City, Gisr El Swis",Apartments,3,1,120 ,2,2020,Lux,,"500,000"
"Magdy St., New Nozha",Apartments,2,1,140 ,4,2000,Lux,Main Street,"1,250,000"
"Ibn Sender Sq., Mnsheet El Bakry",Apartments,4,2,240 ,5,Super lux,Main Street,,"1,900,000"
"Main Street, Gisr El Swis",Apartments,3,2,125 ,10,2020,Super lux,Main Street,"400,000"
"Manshyat Elsad Elaly, Gisr El Swis",Apartments,3,2,160 ,2,2020,Semi Finished,Main Street,"240,000"
"Shams El Din El Zahabi, Ard El Golf",Apartments,2,1,130 ,3,Super lux,,,"1,400,000"
"New Nozha, New Nozha",Apartments,4,1,150 ,5,Super lux,Main Street,,"430,000"
كمبوند بمدينة الشروق/هليوبوليس ريزيدنس,Villas,3,3,218 ,2018,Super lux,,,"3,000,000"
"El Merghany St, Ard El Golf",Offices,4,1,140 ,Ground,Super lux,,,"1,500,000"
"Mohammed El-Sebaey St., New Nozha",Apartments,3,2,125 ,3,2010,Extra super lux,Main Street,"980,000"
"Main Street, Gisr El Swis",Apartments,2,1,110 ,6,2020,Super lux,Main Street,"750,000"
"El Khalifa EL Mahmoun, Heliopolis - Masr El Gedida",Apartments,2,1,145 ,3,Super lux,,,"1,700,000"
"El Merghany St, Ard El Golf",Apartments,2,1,86 ,9,Super lux,,,"650,000"
"Safeer, Heliopolis - Masr El Gedida",Apartments,3,3,265 ,6,Super lux,Main Street,,"3,100,000"
"Main Street, Gisr El Swis",Apartments,2,1,80 ,2,2020,Super lux,,"260,000"
"Main Street, Gisr El Swis",Apartments,3,2,130 ,2,2020,Super lux,Main Street,"400,000"
"Qibaa City, Gisr El Swis",Apartments,3,2,155 ,7,2020,Super lux,Main Street,"520,000"
"New Nozha, New Nozha",Apartments,3,1,125 ,4,2020,Super lux,Main Street,"380,000"
"Sheraton Springs, Compounds in Heliopolis",Apartments,3,3,210 ,4,2010,Super lux,Side Street,"3,000,150"
"Main Street, Gisr El Swis",Offices,1,1,78 ,1,2020,Super lux,Main Street,"624,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,1,140 ,2,Lux,,,"200,000"
"El-Shareef St., Mnsheet El Bakry",Apartments,3,3,240 ,8,Super lux,,,"1,900,000"
"Main Street, Gisr El Swis",Apartments,3,1,170 ,5,2020,Super lux,Main Street,"280,000"
جمال عبد الناصر بجوار التوحيد و النور و سوبر ماركت الفرجاني,Apartments,4,2,170 ,1,2015,Without Finish,Side Street,"400,000"
"Main Street, Gisr El Swis",Apartments,2,1,150 ,2,2020,Super lux,Main Street,"750,000"
"Main Street, Gisr El Swis",Apartments,3,1,170 ,10,2020,Super lux,Main Street,"1,150,000"
"Qibaa City, Gisr El Swis ",Apartments,3,1,110 ,6,2020,Super lux,Main Street,"270,000"
"Main Street, Gisr El Swis",Apartments,3,1,90 ,10,2020,Lux,Main Street,"400,000"
"Main Street, Gisr El Swis",Duplex,3,2,200 ,1,2020,Super lux,Main Street,"1,000,000"
"Main Street, Gisr El Swis",Apartments,2,1,150 ,7,2020,Lux,Main Street,"350,000"
"Main Street, Gisr El Swis",Apartments,3,1,115 ,1,2020,Super lux,Main Street,"770,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,2,155 ,9,Super lux,,,"1,700,000"
"Gisr El Swis, Heliopolis - Masr El Gedida",Factory,,,686 ,1998,Lux,Corner,,"12,000,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments,3,2,160 ,11,2030,Super lux,Garden,"2,000,000"
"Main Street, Gisr El Swis",Apartments,3,2,145 ,9,2020,Super lux,Main Street,"460,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,1,100 ,1,Super lux,,,"1,150,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,4,1,200 ,2,Super lux,,,"2,300,000"
"Ocean Blue Heliopolis, Compounds in Heliopolis",Apartments,3,3,284 ,5,Super lux,Pool,,"4,000,000"
"Compounds In Heliopolis, Compounds in Heliopolis",Apartments,3,1,95 ,5,Super lux,,,"950,000"
"New Nozha, New Nozha",Apartments,3,1,90 ,1,Super lux,,,"780,000"
"El Merghany St, Ard El Golf",Apartments,3,3,265 ,10,Super lux,Garden,,"3,500,000"
"New Nozha, New Nozha",Apartments,3,2,185 ,8,Super lux,,,"990,000"
"Main Street, Gisr El Swis",Apartments,3,2,220 ,4,2020,Super lux,Main Street,"800,000"
"Main Street, Gisr El Swis",Apartments,2,1,60 ,4,2020,Lux,Main Street,"130,000"
"New Nozha, New Nozha",Apartments,3,1,145 ,6,Super lux,,,"1,400,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,1,134 ,7,Super lux,Corner,,"650,000"
"Tegaryen City, Gisr El Swis",Apartments,2,1,120 ,10,2020,Super lux,Main Street,"875,000"
"New Nozha, New Nozha",Apartments,2,2,135 ,1,Super lux,,,"1,400,000"
"Main Street, Gisr El Swis",Apartments,3,1,170 ,3,2020,Super lux,Main Street,"650,000"
"Main Street, Gisr El Swis",Apartments,2,1,120 ,7,2020,Super lux,Main Street,"800,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,1,150 ,5,Super lux,,,"1,400,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,1,140 ,5,Super lux,,,"1,200,000"
"El Nozha Street, Heliopolis - Masr El Gedida",Clinics,1,1,180 ,1,Super lux,,,"5,000,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,2,175 ,3,Super lux,,,"2,000,000"
"Main Street, Gisr El Swis",Apartments,2,1,120 ,1,2020,Lux,Main Street,"450,000"
"Roxy Square, Heliopolis - Masr El Gedida",Stores,,,85 ,Lux,,,,"950,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,1,140 ,9,Super lux,,,"1,650,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Showroom,,,590 ,Super lux,,,,"17,000,000"
"Madinat El Herafeyen, Gisr El Swis",House / Home,6,3,150 ,2020,Lux,Main Street,,"1,850,000"
"Gisr Elswis Elgedidah, Gisr El Swis",Apartments,2,1,115 ,6,Without Finish,,,"270,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,3,250 ,3,Without Finish,,,"3,250,000"
"Main Street, Gisr El Swis",Apartments,2,1,100 ,8,2020,Super lux,Main Street,"330,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,1,120 ,6,2020,Super lux,Main Street,"630,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Furnished Apartment,3,2,224 ,5,Super lux,,,"2,200,000"
طريق اسكندرية الصحراوي/ستيلا هليوبوليس,Separate Villa,4,3,4200 ,2015,Super lux,,,"6,800,000"
"Main Street, Gisr El Swis",Apartments,2,1,128 ,2,2020,Super lux,Main Street,"450,000"
"New Nozha, New Nozha ",Apartments,3,1,135 ,2,2020,Super lux,Main Street,"580,000"
"Main Street, Gisr El Swis",Stores,,,115 ,Super lux,Main Street,,,"700,000"
"New Nozha, New Nozha",Apartments,3,2,150 ,10,2021,Super lux,Main Street,"650,000"
"Main Street, Gisr El Swis",Stores,,,60 ,Lux,Main Street,,,"600,000"
"Main Street, Gisr El Swis",Apartments,3,2,150 ,5,2020,Super lux,Main Street,"350,000"
7 ش الاهرام روكسى مصر الجديدة,Commercial,,,250 ,Lux,Main Street,,,"8,000,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments,3,1,160 ,9,1991,Super lux,Main Street,"1,800,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,1,80 ,1,Super lux,,,"720,000"
"El Ismailia Squarer, Heliopolis - Masr El Gedida",Apartments,3,2,133 ,8,2011,Super lux,Main Street,"2,000,000"
"Main Street, Gisr El Swis",Apartments,3,2,135 ,10,2020,Super lux,Main Street,"7,000,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,1,145 ,3,Super lux,,,"800,000"
"Main Street, Gisr El Swis",Apartments,3,1,145 ,10,2020,Super lux,Main Street,"400,000"
"Main Street, Gisr El Swis",Apartments,2,1,90 ,4,2020,Super lux,Main Street,"700,000"
"Shams El Din El Zahabi, Ard El Golf",Apartments,3,2,220 ,1,Super lux,,,"2,200,000"
"Main Street, Gisr El Swis",Apartments,3,1,145 ,9,2020,Super lux,Main Street,"650,000"
"Main Street, Gisr El Swis",Apartments,3,2,155 ,1,2020,Lux,Main Street,"950,000"
"Main Street, Gisr El Swis",Apartments,3,2,120 ,7,2020,Super lux,Main Street,"380,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments,2,1,120 ,2,1980,Super lux,Back,"920,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Offices,2,2,145 ,12,1982,Super lux,Side Street,"1,100,000"
شيراتون مصر الجديدة، القاهرة الكبرى,Apartments,2,2,110 ,3,2021,Semi Finished,Side Street,"1,690,000"
"Gisr Elswis Elgedidah, Gisr El Swis",Apartments,2,1,120 ,3,Super lux,,,"600,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,1,100 ,5,Super lux,,,"350,000"
"Main Street, Gisr El Swis",Apartments,2,1,125 ,7,2020,Super lux,Main Street,"450,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,1,120 ,4,Super lux,,,"1,100,000"
"Qibaa City, Gisr El Swis",Apartments,3,2,155 ,10,2020,Without Finish,Main Street,"380,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartment with Garden,3,2,230 ,9,Super lux,,,"3,300,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,1,120 ,8,Super lux,,,"500,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,1,110 ,6,Lux,,,"880,000"
"Ankra St., Masakn Sheraton",Apartments,3,2,135 ,2,2021,Extra super lux,Corner,"1,500,000"
"Al Rahala Al Boughdadi St., Ard El Golf",Apartments,3,1,139 ,2,1980,Lux,Garden,"1,750,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,5,1,150 ,Ground,Lux,,,"1,400,000"
"Masr Letaiaran St., New Nozha",Apartments,3,1,130 ,5,1994,Super lux,Main Street,"1,100,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,2,140 ,15,Super lux,,,"1,100,000"
"Hassan Dihya St., New Nozha",Apartments,2,1,100 ,7,2021,Without Finish,Side Street,"200,000"
"Al Qaaem Makam Mohammed Al Zomour St., Heliopolis Square",Commercial,,,124 ,Without Finish,Corner,,,"800,000"
"New Nozha, New Nozha",Building,,,100 ,2020,Super lux,Main Street,,"1,650,000"
"Sid Anbar St, Ard El Golf",Building,,,375 ,1993,Super lux,Side Street,,"7,500,000"
"Al Qaem Makam Khedr Khedr St., Heliopolis Square",Apartments,3,3,204 ,9,Super lux,,,"2,950,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments,3,1,160 ,11,2030,Super lux,Garden,"1,550,000"
بجوار مول سيتى ستارز,Studio,1,1,70 ,6,2023,Semi Finished,,"1,000,000"
"Abdelhamid Badawi, Heliopolis - Masr El Gedida",Apartments,5,2,222 ,4,Super lux,Garden,,"2,700,000"
"Taha Huseen, New Nozha",Apartments,3,2,180 ,7,2010,Super lux,Main Street,"1,500,000"
"Stella Heliopolis, Compounds in Heliopolis",Villas,4,3,250 ,2007,Super lux,Side Street,,"3,500,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,3,300 ,1,Super lux,,,"3,000,000"
"New Nozha, New Nozha",Apartments,2,2,110 ,2,2020,Super lux,Main Street,"350,000"
بجوا صن سيتي وطريق السويس,Administrative,1,1,215 ,3,2020,Without Finish,,"8,600,000"
عمارات العبور صلاح سالم - مصر الجديدة - القاهرة,Apartments,3,2,160 ,10,1985,Super lux,Main Street,"1,600,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,180 ,2,2006,Super lux,Side Street,"900,000"
"Main Street, Gisr El Swis",Apartments,3,1,150 ,2,2020,Super lux,Main Street,"600,000"
"Main Street, Gisr El Swis",Apartments,2,2,120 ,2,2020,Super lux,Main Street,"450,000"
"New Nozha, New Nozha",Apartments,4,3,310 ,7,2021,Super lux,,"1,400,000"
"Main Street, Gisr El Swis",Stores,,,100 ,Super lux,Main Street,,,"500,000"
"Other Neighborhood In Nasr City, Nasr City",Offices,4,1,150 ,Ground,1980,Lux,,"3,750,000"
"New Nozha, New Nozha",Apartments,3,2,145 ,10,2020,Super lux,Main Street,"550,000"
"Main Street, Gisr El Swis",Apartments,2,2,120 ,2,2020,Super lux,,"450,000"
"New Nozha, New Nozha",Apartments,3,2,108 ,2,2021,Extra super lux,Main Street,"1,200,000"
"Main Street, Gisr El Swis",Apartments,3,1,110 ,5,2020,Super lux,Main Street,"530,000"
"villa 34 el shaheed Mohamed kenaya, almaza",Separate Villa,7,9,850 ,2008,Super lux,Side Street,,"19,000,000"
بجوار مول سيتى ستارز,Apartments,3,2,155 ,6,2023,Semi Finished,,"2,170,000"
"Main Street, Gisr El Swis",Apartments,2,1,100 ,9,2020,Super lux,Main Street,"300,000"
"Heliopolis - Masr El Gedida, Greater Cairo",Building,,,1980 ,1982,Super lux,Side Street,,"25,000,000"
"New Nozha, New Nozha",Apartments,3,2,150 ,3,2020,Super lux,Main Street,"995,000"
"New Nozha, New Nozha",Apartments,4,3,230 ,6,2021,Extra super lux,Side Street,"1,250,000"
"New Nozha, New Nozha",Apartment with Garden,3,2,126 ,2,2021,Extra super lux,Side Street,"575,000"
"New Nozha, New Nozha",Commercial,,,64 ,Extra super lux,Side Street,,,"6,000,000"
"Main Street, Gisr El Swis",Apartments,2,1,75 ,2,2020,Super lux,Main Street,"250,000"
"Main Street, Gisr El Swis",Apartments,3,2,150 ,10,2020,Semi Finished,Main Street,"370,000"
"Main Street, Gisr El Swis",Apartments,2,1,96 ,5,2020,Super lux,Main Street,"450,000"
"Saqr Korayesh, Masakn Sheraton",Apartments,3,1,111 ,3,2021,Super lux,Side Street,"1,050,000"
"Main Street, Gisr El Swis",Apartments,2,1,100 ,8,2020,Super lux,,"350,000"
"Main Street, Gisr El Swis",Apartments,5,3,400 ,9,2020,Super lux,Main Street,"4,000,000"
"Main Street, Gisr El Swis",Duplex,3,2,140 ,4,2020,Super lux,Main Street,"550,000"
"Tegaryen City, Gisr El Swis",Apartments,3,2,150 ,5,2020,Super lux,Main Street,"750,000"
"Main Street, Gisr El Swis",Apartments,3,1,144 ,6,Super lux,Main Street,,"450,000"
"Ibn Sender Sq., Mnsheet El Bakry",Apartments,3,3,260 ,6,2014,Super lux,Main Street,"1,800,000"
"Qibaa City, Gisr El Swis",Apartments,3,2,160 ,5,2020,Super lux,Main Street,"650,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,3,3,160 ,7,2020,Semi Finished,Main Street,"320,000"
"Main Street, Gisr El Swis",Apartments,3,1,130 ,9,2020,Super lux,Main Street,"400,000"
"New Nozha, New Nozha",Apartments,3,2,120 ,6,2020,Semi Finished,Main Street,"250,000"
"Abd El-Hameed Badawi St., Sheraton",Penthouse,5,2,350 ,5,1982,Super lux,Main Street,"5,000,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments,2,2,145 ,11,1980,Super lux,Side Street,"1,300,000"
"Main Street, Gisr El Swis",Administrative,10,5,135 ,5,2020,Super lux,Main Street,"1,215,000"
"Main Street, Gisr El Swis",Stores,,,50 ,Super lux,Main Street,,,"180,000"
"Main Street, Gisr El Swis",Apartments,3,2,160 ,1,2020,Super lux,Main Street,"400,000"
