address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Makram Ebeid, Nasr City",Apartments,4,3,240 ,4,2013,Super lux,Main Street,"2,250,000"
"Ahmed Fakhry, Nasr City",Duplex,4,4,440 ,15,2000,Super lux,Garden,"4,000,000"
عباس العقاد مدينة نصر,Apartments,4,2,320 ,1,1993,Super lux,Main Street,"3,500,000"
"Abbas El Akkad, Nasr City",Duplex,3,2,500 ,3,2021,Super lux,Side Street,"5,000,000"
مدينة نصر المنطقة العاشرة,Apartments,3,2,205 ,10,2019,Semi Finished,Main Street,"1,350,000"
"Abdallah Ibn Al Taher St., El Manteqah El Sadsa",Apartments,3,2,220 ,3,1992,Super lux,Main Street,"1,550,000"
مبنى الضرائب,Apartments,3,2,185 ,2019,Semi Finished,,,"1,250,000"
"Yas Ragheb St., 8th Zone",Apartments,3,2,190 ,3,1994,Super lux,Main Street,"1,650,000"
"Degla Land Mark, بين الواحة ومحور المشير، وعلى امتداد شارع حسن المأمون إلى النادي الأهلي",Apartments,2,1,89 ,5,2022,Super lux,Pool,"999,999"
"Abbas El Akkad, Nasr City",Apartments,3,2, 275 ,13,2020,Super lux,Side Street,"1,500,000"
"Abbas El Akkad, Nasr City",Duplex,5,3,440 ,7,2000,Super lux,,"4,000,000"
مدينة نصر المنطقة التاسعة,Apartments,3,2,190 ,3,2019,Semi Finished,Garden,"1,550,000"
"Hassan El Maamoun, Nasr City",Apartments,3,2,171 ,6,2020,Semi Finished,Main Street,"1,368,000"
"Masakn El Dobat, Zahraa Nasr City",Apartments,3,1,96 ,2,2000,Super lux,Back,"670,000"
"Abbas El Akkad, Nasr City",Apartments,3,2,150 ,5,1987,Super lux,Side Street,"1,500,000"
"Mostafa El-Nahaas St., Eighth District",Apartments,3,3,230 ,8,2006,Super lux,Side Street,"1,550,000"
"Abou Dawoud El Zaheri, Nasr City",Clinics,1,1,62 ,3,2021,Super lux,Main Street,"1,612,000"
"El Nasr Road, Nasr City",Apartments,3,2,143 ,6,1987,Super lux,Main Street,"1,350,000"
"Makram Ebeid, Nasr City",Apartments,4,2,150 ,Ground,2030,Super lux,Main Street,"1,250,000"
"Abou Dawoud El Zaheri, Nasr City",Offices,1,1,66 ,3,2021,Super lux,Main Street,"1,584,000"
"Nagy Eissa El-Tahawy St., 10th Zone",Apartments,3,3,195 ,1,2018,Without Finish,Other,"1,500,000"
"Abou Dawoud El Zaheri, Nasr City",Clinics,1,1,86 ,3,2021,Super lux,Main Street,"2,064,000"
"Nagy Eissa El-Tahawy St., 10th Zone",Apartments,3,3,195 ,4,2018,Without Finish,Other,"1,500,000"
"Al Sad Al Aali St., 9th Zone",Apartments,3,2,160 ,7,2018,Super lux,Side Street,"1,450,000"
"Abou Dawoud El Zaheri, Nasr City",Offices,1,1,90 ,3,2021,Super lux,Main Street,"1,755,000"
"Nagy Eissa El-Tahawy St., 10th Zone",Apartments,3,3,195 ,2,2018,Without Finish,Other,"1,500,000"
"Abdallah Ibn Al Taher St., El Manteqah El Sadsa",Apartments,4,2,220 ,9,2001,Super lux,Main Street,"1,850,000"
"Ahmed Fakhry, Nasr City",Duplex,4,4,470 ,11,2010,Super lux,Main Street,"3,250,000"
عمارة رقم ١٢,Administrative,,,650 ,Lux,Side Street,,,"6,000,000"
"St No. 5 - Al Waha City, El Waaha",Apartments,2,1,125 ,6,2008,Super lux,Main Street,"950,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments,3,2,139 ,8,2021,Semi Finished,Garden,"850,000"
"Al Batrawi St., 1st Zone",Apartments,3,2,152 ,3,1985,Lux,Main Street,"1,600,000"
"DR Abdallh El arabi, Seventh District",Apartments,4,3,157 ,11,2005,Super lux,Main Street,"1,750,000"
"El Nasr Road, Nasr City",Apartments,2,1,105 ,Ground,2000,Lux,Corner,"955,000"
"Hassan El Maamoun, Nasr City",Apartments,3,2, 150 ,1,2000,Super lux,Side Street,"1,250,000"
"Zaher Sabri St., 1st Zone",Apartments,2,2,170 ,4,1988,Super lux,Corner,"2,350,000"
"Abou Dawoud El Zaheri, Nasr City",Stores,,,95 ,Semi Finished,Main Street,,,"4,560,000"
"Abou Dawoud El Zaheri, Nasr City",Stores,,,115 ,Semi Finished,Main Street,,,"5,520,000"
"Mohammed Al Mokaled St., 8th Zone",Apartments,4,3,240 ,3,1998,Super lux,Side Street,"1,950,000"
Nasr City,Apartments,2,2,110 ,4,2021,Semi Finished,Main Street,"1,100,000"
"Mohammed Ahmed St., Eighth District",Apartments,3,2,175 ,3,2021,Semi Finished,Corner,"1,400,000"
"Ahmed Housny St., 1st Zone",Apartments,3,2,220 ,8,1999,Super lux,Garden,"2,100,000"
Nasr City,Apartments,3,1,124 ,3,2024,Semi Finished,Main Street,"931,500"
"Al Moshir Tantawy Axis, Nasr City",Grave,,,40 ,Side Street,,,,"650,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments,2,1,125 ,4,2013,Semi Finished,Side Street,"1,250,000"
"Makram Ebeid, Nasr City",Apartments,3,2,160 ,1,2003,Super lux,Side Street,"1,600,000"
مدينة نصر المنطقة العاشرة,Apartments,3,2,180 ,7,2019,Semi Finished,Corner,"1,250,000"
"Makram Ebeid, Nasr City",Apartments,3,2,200 ,6,2000,Super lux,Main Street,"1,650,000"
"Saeed Zakareya St., El Sefarat Neighborhood",Apartments,3,2,205 ,5,2002,Super lux,Side Street,"2,000,000"
Nasr City,Apartments,3,2,125 ,5,2021,Semi Finished,Main Street,"1,250,000"
"Abbas El Akkad, Nasr City",Apartments,4,3,350 ,11,1996,Extra super lux,Main Street,"3,000,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,190 ,8,2019,Without Finish,Corner,"1,240,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,205 ,11,2019,Semi Finished,Main Street,"1,350,000"
"Hossam El-Deen Basiouny St., 9th Zone",Apartments,3,2,195 ,1,2020,Semi Finished,Main Street,"1,650,000"
"Nagy Nasr St., 10th Zone",Apartments ,3,2,170 ,4,2019,Semi Finished,Corner,"1,230,000"
"Mostafa El Nahas St., Sixth District",Administrative,3,2,150 ,6,1993,Super lux,Main Street,"1,200,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,3,2,190 ,2,2020,Semi Finished,Garden,"1,550,000"
شارع حسن الامام,Apartments,4,3,275 ,3,2015,Super lux,Garden,"5,000,000"
"Abou Dawoud El Zaheri, Nasr City",Stores,,,95 ,Without Finish,Main Street,,,"5,880,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,4,3,220 ,4,2021,Semi Finished,Main Street,"1,850,000"
"Abou Dawoud El Zaheri, Nasr City",Stores,,,137 ,Without Finish,Main Street,,,"6,576,000"
"Ahmed Fakhry, Nasr City",Apartments,3,2,250 ,1,2000,Super lux,Main Street,"2,300,000"
مكرم عبيد، مدينة نصر,Apartments,4,3,270 ,7,1998,Semi Finished,Side Street,"1,300,000"
"Abou Dawoud El Zaheri, Nasr City",Commercial,,,100 ,Without Finish,Main Street,,,"4,800,000"
"Anwar El Mofti St., 1st Zone",Apartments,3,2,235 ,4,2012,Super lux,Main Street,"1,500,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,180 ,7,2019,Semi Finished,Corner,"1,250,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,4,3,235 ,2,2020,Semi Finished,Pool,"1,800,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,3,3,175 ,2,2021,Semi Finished,Main Street,"1,650,000"
بلوك ٥ - عماره ٤ - شارع النبوي المهندس - حي السفارات - مدينه نصر,Apartments,3,3,250 ,7,2004,Super lux,Main Street,"2,300,000"
"Makram Ebeid, Nasr City",Apartments,3,2,250 ,8,1990,Super lux,Main Street,"2,800,000"
Nasr City,Apartments,3,1,125 ,1,2024,Semi Finished,Main Street,"1,050,000"
"Makram Ebeid, Nasr City",Commercial,,,500 ,Side Street,,,,"2,500,000"
Nasr City,Apartments,3,1,118 ,1,2024,Semi Finished,Main Street,"867,970"
"Mohammed Mandour St., 1st Zone",Apartments,3,1,150 ,1,2015,Super lux,Side Street,"1,500,000"
Nasr City,Apartments,3,1,125 ,2,2024,Semi Finished,Main Street,"1,075,000"
Nasr City,Apartments,3,1,125 ,3,2024,Semi Finished,Main Street,"1,075,000"
Nasr City,Apartments,3,1,124 ,2,2024,Semi Finished,Main Street,"931,500"
Nasr City,Apartments,,,121 ,Main Street,,,,"909,750"
Nasr City,Apartments,3,1,121 ,1,2024,Semi Finished,Main Street,"885,490"
Nasr City,Apartments,3,1,118 ,4,2024,Semi Finished,Main Street,"891,750"
Nasr City,Apartments,3,1,121 ,2,2024,Semi Finished,Main Street,"909,750"
"Zaher Sabri St., 1st Zone",Apartments,3,2,210 ,3,2002,Super lux,Side Street,"1,700,000"
Nasr City,Apartments,3,1,121 ,4,2024,Semi Finished,Main Street,"909,750"
Nasr City,Apartments,3,1,126 ,1,2024,Semi Finished,Main Street,"949,500"
Nasr City,Apartments,3,1,128 ,1,2024,Semi Finished,Main Street,"1,105,100"
Nasr City,Apartments,3,1,125 ,4,2024,Semi Finished,Main Street,"1,075,000"
Nasr City,Apartments,3,1,128 ,2,2024,Semi Finished,Main Street,"1,130,800"
Nasr City,Apartments,3,1,118 ,3,2024,Semi Finished,Main Street,"891,750"
Nasr City,Apartments,3,1,126 ,2,2024,Semi Finished,Main Street,"974,820"
Nasr City,Apartments,3,1,125 ,1,2024,Semi Finished,Main Street,"1,100,000"
Nasr City,Apartments,3,1,124 ,1,2024,Semi Finished,Main Street,"906,660"
"Sixth District, Nasr City",Furnished Apartment,3,2,180 ,5,1993,Super lux,Side Street,"1,300,000"
"Makram Ebeid, Nasr City",Apartments,2,1,100 ,3,2013,Super lux,Main Street,"1,150,000"
"Makram Ebeid, Nasr City",Apartments,3,3,350 ,3,2012,Super lux,Main Street,"4,200,000"
Nasr City,Apartments,3,1,125 ,3,2024,Semi Finished,Main Street,"1,125,000"
Nasr City,Apartments,3,1,126 ,4,2024,Semi Finished,Main Street,"974,820"
"Dr/ Abd El-Monsef Soliman St., 10th Zone",Apartments,3,2,180 ,6,2012,Super lux,Main Street,"1,400,000"
"Ahmed Fakhry St., El Manteqah El Sadsa",Apartments,3,2,250 ,1,1900,Super lux,Main Street,"2,500,000"
"Abou Dawoud El Zaheri, Nasr City",Offices,1,1,66 ,3,2021,Super lux,Main Street,"1,584,000"
مبنى الضرائب,Apartments,3,2,185 ,2019,Semi Finished,,,"1,250,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,4,2,210 ,11,2018,Semi Finished,Main Street,"1,730,000"
"omar hefny St., 8th Zone",Duplex,3,2,260 ,2,2019,Super lux,Main Street,"2,100,000"
"Moustafa El Nahaas / Ali Amin, Nasr City",Factory,,,60 ,2020,Super lux,Main Street,,"820,000"
Nasr City,Apartments,3,1,125 ,2,2024,Semi Finished,Main Street,"1,125,000"
بجانب Gard car,Apartments,2,1,100 ,1980,Semi Finished,Main Street,,"2,600,000"
"Hassan El Maamoun, Nasr City",Apartments,3,2,155 ,1,2000,Super lux,Side Street,"1,250,000"
بالقرب من شارع مصطفى النحاس,Apartments,3,2,170 ,5,2019,Semi Finished,Corner,"1,230,000"
المنطقة التاسعة مدينة نصر,Apartments,3,2,170 ,10,2016,Semi Finished,Main Street,"1,215,500"
"Abbas El Akkad, Nasr City",Furnished Apartment,3,2,250 ,12,1996,Super lux,Main Street,"2,700,000"
"Makram Ebeid, Nasr City",Apartments,3,2,250 ,5,1998,Super lux,Main Street,"2,000,000"
"Degla Land Mark, بين الواحة ومحور المشير، وعلى امتداد شارع حسن المأمون إلى النادي الأهلي",Studio,1,1,62 ,5,2023,Super lux,Pool,"707,296"
"Degla Land Mark, بين الواحة ومحور المشير، وعلى امتداد شارع حسن المأمون إلى النادي الأهلي",Apartments,3,3,135 ,4,2023,Super lux,Pool,"1,540,000"
"Ahmed Fakhry, Nasr City",Apartments,3,3,350 ,10,2000,Super lux,Main Street,"3,850,000"
"Ahmed El-Khashab St., 8th Zone",Apartments,3,2,220 ,8,1999,Super lux,Side Street,"1,750,000"
"Ahmed Fakhry, Nasr City",Apartments,4,2,200 ,9,1998,Super lux,Side Street,"1,850,000"
مدينة نصر,Apartments,3,3,245 ,7,2019,Semi Finished,,"2,600,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,4,2,210 ,11,Semi Finished,Main Street,,"1,730,000"
احمد فخرى على طريق النصر,Full Floor,5,3,500 ,10,2000,Lux,Main Street,"3,200,000"
"Makram Ebeid, Nasr City",Apartments,3,1,160 ,10,2001,Super lux,Garden,"1,750,000"
Nasr City,Apartments,3,1,128 ,3,2024,Semi Finished,Main Street,"1,130,800"
بالقرب من مكرم عبيد,Apartments,3,1,170 ,2018,Semi Finished,,,"1,300,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments,2,1,88 ,9,2021,Semi Finished,Garden,"520,000"
"Africa - Emtedad Moustafa Al Nahas St., 10th Zone",Apartments,3,2,225 ,2,2016,Super lux,Garden,"1,600,000"
"Abd El Hakim El-Refaey St., 8th Zone",Stores,,,20 ,Lux,Main Street,,,"400,000"
"Ahmed El-Semman St., 8th Zone",Apartments,3,2,190 ,6,2008,Super lux,Main Street,"1,550,000"
بالقرب من شارع مكرم عبيد,Apartments,3,1,170 ,2018,Semi Finished,,,"1,300,000"
"Ahmed Fakhry, Nasr City",Apartments,4,2, 200 ,9,1998,Super lux,Side Street,"1,850,000"
"Mostafa El Nahas St., Sixth District",Apartments,3,3,220 ,3,1995,Super lux,Side Street,"1,550,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,4,2,210 ,11,2019,Without Finish,Main Street,"1,730,000"
"Ahmed Fakhry, Nasr City",Apartments,3,3,485 ,4,1996,Super lux,,"5,000,000"
"Abd Al Hay Hegazi St., 8th Zone",Apartments,3,2,240 ,4,2000,Super lux,Side Street,"1,500,000"
"Gamal Al Din Wasel St., 1st Zone",Apartments,3,2,168 ,11,1995,Super lux,Main Street,"1,300,000"
"Makram Ebeid, Nasr City",Apartments,3,3,250 ,6,2012,Super lux,Main Street,"3,000,000"
"True Compound - El Mansour Development, Compounds in Nasr City",Apartments,3,2,128 ,6,2019,Super lux,,"1,169,350"
"Rabaa El Adawiya, Nasr City",Full Floor,5,3,300 ,8,1983,Super lux,Main Street,"2,500,000"
"Nasr City, Greater Cairo",Apartments,3,2,177 ,7,2019,Semi Finished,Main Street,"1,340,000"
"Ahmed Fakhry, Nasr City",Apartments,4,3,200 ,9,2008,Super lux,Side Street,"1,850,000"
"Mohammed Al Maqref St., El Manteqah El Sadsa ",Apartments,3,1,150 ,2,2010,Super lux,Main Street,"1,005,000"
"Mohammed Mandour St., 1st Zone",Apartments,3,3,220 ,8,2017,Semi Finished,Side Street,"1,800,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,3,1,170 ,11,2019,Semi Finished,Main Street,"1,330,000"
مدينة نصر المنطقة التاسعة,Apartments,3,2,195 ,5,2019,Semi Finished,Main Street,"1,650,000"
مدينة نصر المنطقة التاسعة,Apartments,4,3,235 ,7,2019,Semi Finished,Garden,"1,800,000"
"Hassan El Maamoun, Nasr City",Apartments,4,3,245 ,9,2019,Without Finish,Main Street,"2,600,000"
"Hassan El Maamoun, Nasr City",Apartments,4,2,205 ,6,2019,Semi Finished,Main Street,"2,450,000"
مدينة نصر النادى الاهلى,Apartments,4,2,205 ,6,2018,Semi Finished,Main Street,"2,450,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,180 ,5,2020,Without Finish,Corner,"1,250,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,170 ,4,2020,Without Finish,Corner,"1,230,000"
"Masakn El Dobat, Zahraa Nasr City",Apartments,2,1,86 ,5,Super lux,Garden,,"520,000"
"El Madares St., Ezbet El Haganah",Apartments,3,2,140 ,7,2008,Super lux,Other,"450,000"
"Nagy Nasr St., 10th Zone",Apartments,4,3,220 ,2,2021,Semi Finished,Main Street,"1,850,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,205 ,10,2019,Without Finish,Main Street,"1,350,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,185 ,8,2020,Without Finish,Main Street,"1,250,000"
"Hossam El-Deen Basiouny St., 9th Zone",Apartments,3,2,195 ,1,2020,Without Finish,Main Street,"1,650,000"
"Ibrahim Nawar St., El Manteqah El Sadsa",Apartments,3,2,230 ,12,1995,Super lux,Side Street,"1,675,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,4,3,235 ,2,2021,Without Finish,Garden,"1,800,000"
"Ahmed Housny St., 1st Zone",Apartments,3,3,250 ,8,1998,Super lux,Side Street,"1,750,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,190 ,5,2020,Without Finish,Corner,"1,240,000"
"Mostafa El Nahas St., Sixth District",Apartments,6,2,215 ,8,1996,Super lux,Garden,"1,800,000"
"El-Shaikh Ahmed El-Sawy St., El Manteqah El Sadsa",Apartments,3,1,150 ,4,1995,Super lux,Main Street,"1,100,000"
"St No. 8 - Al Waha city, El Waaha",Furnished Apartment,2,1,127 ,11,2014,Extra super lux,Garden,"1,160,000"
"Moustafa El Nahaas / Ali Amin, Nasr City",Apartments,3,1,135 ,10,Super lux,,,"1,150,000"
"Zakir Hussain / El Mithak, Nasr City",Apartments,2,1,100 ,9,2020,Semi Finished,,"480,000"
ارض الجولف,Apartments,3,3,230 ,9,2008,Super lux,Main Street,"2,700,000"
"Nour Al Din Bahgat St., 8th Zone",Apartments,3,2,220 ,4,2014,Super lux,Other,"1,800,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,3,3,175 ,2,2021,Semi Finished,Main Street,"1,650,000"
"Ahmed El Zomor, Tenth District",Apartments,3,2,175 ,10,2012,Super lux,Main Street,"1,300,000"
"Makram Ebeid, Nasr City",Apartments,3,1,200 ,4,2010,Super lux,Main Street,"1,800,000"
"El Nasr Road, Nasr City",Apartments,2,2,115 ,5,1995,Super lux,Main Street,"1,100,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,3,3,195 ,1,2014,Semi Finished,Main Street,"1,750,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,3,2,165 ,2,2012,Without Finish,Main Street,"1,500,000"
"Africa - Emtedad Moustafa Al Nahas St., 10th Zone",Apartments,3,2,160 ,7,2018,Semi Finished,Other,"1,600,000"
"Makram Ebeid, Nasr City",Apartments,3,2,200 ,5,2012,Semi Finished,Main Street,"1,700,000"
"El Serag Mall, Nasr City",Apartments,3,2,225 ,6,1992,Super lux,Other,"1,650,000"
"Masakn El Dobat, Zahraa Nasr City",Apartments,3,1,96 ,3,Lux,Garden,,"650,000"
"Makram Ebeid, Nasr City",Apartments,3,1,165 ,8,1990,Extra super lux,Side Street,"1,350,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,4,3,235 ,7,2021,Without Finish,Garden,"1,800,000"
"Nour Al Din Bahgat St., 8th Zone",Apartments,3,2,250 ,10,2011,Super lux,Main Street,"2,000,000"
"Abou Dawoud El Zaheri, Nasr City",Clinics,1,1,104 ,3,2021,Super lux,Main Street,"2,548,000"
"Abou Dawoud El Zaheri, Nasr City",Stores,,,66 ,Without Finish,Main Street,,,"1,650,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,3,2,175 ,4,2021,Without Finish,Main Street,"1,650,000"
"Hossam El-Deen Basiouny St., 9th Zone",Apartments,3,2,195 ,5,2020,Without Finish,Main Street,"1,650,000"
"Ahmed Fakhry, Nasr City",Apartments,4,3,200 ,9,2008,Super lux,Side Street,"1,850,000"
"Abou Dawoud El Zaheri, Nasr City",Offices,1,1,103 ,3,2021,Super lux,Main Street,"2,060,000"
المقطم,Stores,,,38 ,Super lux,Other,,,"559,700"
"Abou Dawoud El Zaheri, Nasr City",Clinics,1,1,103 ,3,2021,Super lux,Main Street,"2,163,000"
"Hossam El-Deen Basiouny St., 9th Zone",Apartments,3,2,195 ,5,2020,Without Finish,Main Street,"1,575,000"
"Abbas El Akkad, Nasr City",Apartments,4,2,200 ,6,1983,Super lux,Side Street,"1,800,000"
"Abou Dawoud El Zaheri, Nasr City",Offices,1,1,49 ,3,2021,Super lux,Main Street,"1,151,000"
"Al Moshir Tantawy Axis, Nasr City",Stores,,,40 ,Semi Finished,Main Street,,,"800,000"
"Hassan El Maamoun, Nasr City",Corporate Branch,15,8,600 ,1,2019,Without Finish,Main Street,"300,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,190 ,6,2019,Without Finish,Corner,"1,240,000"
"El-Lewaa Mahmoud St., 10th Zone",Duplex,5,3,215 ,11,2014,Super lux,Main Street,"1,500,000"
"Abou Dawoud El Zaheri, Nasr City",Stores,,,115 ,Without Finish,Main Street,,,"5,520,000"
"Abou Dawoud El Zaheri, Nasr City",Clinics,1,1,83 ,3,2021,Super lux,Main Street,"1,784,500"
"Makram Ebid St., Eighth District",Apartments,3,2,200 ,5,2014,Extra super lux,Garden,"2,300,000"
عبد الحميد عوض,Apartments,3,2,215 ,8,1996,Extra super lux,Garden,"1,800,000"
"Rabaa El Adawiya, Nasr City",Apartments,3,2,180 ,10,Super lux,,,"1,600,000"
"Makram Ebeid, Nasr City ",Apartments,3,1,175 ,10,2001,Super lux,Side Street,"1,750,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,4,3,235 ,2,2020,Semi Finished,Pool,"1,800,000"
"Al Moshir Tantawy Axis, Nasr City",Stores,,,40 ,Semi Finished,Main Street,,,"800,000"
"Other Neighborhoods In Zahraa Nasr City, Zahraa Nasr City",Apartments,3,2,175 ,5,2011,Super lux,Side Street,"620,000"
"Al Moshir Tantawy Axis, Nasr City",Stores,,,50 ,Semi Finished,Main Street,,,"800,000"
"Al Moshir Tantawy Axis, Nasr City",Stores,,,50 ,Semi Finished,Main Street,,,"950,000"
"Mahdi Arafa St., Ezbet El Haganah",Apartments,3,2,240 ,5,2012,Semi Finished,,"1,300,000"
"Hassan El Maamoun, Nasr City",Apartments,3,2,174 ,11,2020,Semi Finished,Main Street,"1,392,000"
"Mohammed Koraim St., El Manteqah El Sadsa",Apartments,3,3,220 ,4,1995,Super lux,Main Street,"2,100,000"
"Dr Mahmoud Saleh Abou Zaid St., 10th Zone",Apartments,3,2,200 ,1,2016,Semi Finished,Other,"1,600,000"
"Masakn El Dobat, Zahraa Nasr City",Apartments,3,1,96 ,1,1995,Lux,Garden,"620,000"
"Makram Ebeid, Nasr City",Apartments,3,3,165 ,1,2010,Super lux,Other,"1,500,000"
مكرم عبيد ... ستي سنتر مول,Corporate Branch,4,4,432 ,9,2010,Super lux,Main Street,"7,000,000"
"Nagati Serag St., 8th Zone",Apartments,3,2,200 ,7,2000,Extra super lux,Side Street,"1,500,000"
"Hossam El-Deen Basiouny St., 9th Zone",Apartments,3,2,195 ,1,2020,Without Finish,Main Street,"1,650,000"
"Nagy Nasr St., 10th Zone",Penthouse,3,2,250 ,11,2003,Super lux,Side Street,"1,400,000"
"Abd El Moniem Sanad St., 1st Zone",Apartments,3,3,275 ,3,2015,Extra super lux,Garden,"4,600,000"
"Mostafa El-Nahaas St., Eighth District",Apartments,4,3,320 ,6,2012,Without Finish,Main Street,"3,250,000"
"Abbas El Akkad, Nasr City",Apartments,3,2,150 ,9,2012,Without Finish,Other,"1,400,000"
"Ahmed Fakhry, Nasr City",Apartments,3,2,200 ,9,2008,Super lux,Side Street,"1,850,000"
"Makram Ebeid, Nasr City",Apartments,3,2,135 ,3,2013,Without Finish,Other,"1,300,000"
"Makram Ebeid, Nasr City",Apartments,3,2,145 ,2,2012,Without Finish,Other,"1,400,000"
"Al Moshir Tantawy Axis, Nasr City",Stores,,,112 ,Semi Finished,Main Street,,,"2,700,000"
"Abbas El Akkad, Nasr City",Apartments,3,2,150 ,1,2017,Without Finish,Other,"1,400,000"
"Abou Dawoud El Zaheri, Nasr City",Clinics,1,1,79 ,3,2021,Super lux,Main Street,"1,935,000"
"Al Sad Al Aali St., 9th Zone",Penthouse,4,3,340 ,10,2017,Super lux,Main Street,"1,850,000"
"Moustafa El Nahaas / Ali Amin, Nasr City",Apartments,3,3,260 ,4,2015,Semi Finished,Other,"1,200,000"
"Mahdy Arafa St., 9th Zone",Apartments,3,2,185 ,9,2010,Without Finish,,"1,200,000"
"Mahdy Arafa St., 9th Zone",Apartments,3,2,185 ,8,2010,Without Finish,,"1,200,000"
"Makram Ebeid, Nasr City",Apartments,3,3,250 ,2,2012,Super lux,Other,"1,300,000"
"El Khalifa El Montasr, Seventh District",Apartments,2,2,170 ,10,1987,Extra super lux,Main Street,"1,300,000"
"Hafez Ramadan St., El Manteqah El Sadsa",Apartments,2,2,190 ,3,2018,Lux,Other,"1,500,000"
"Al Sheikh Mohammed Al Nadi St., Eighth District",Apartments,3,2,170 ,4,2012,Semi Finished,Main Street,"1,600,000"
"Al Moshir Tantawy Axis, Nasr City",Stores,,,55 ,Semi Finished,Main Street,,,"1,200,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments ,3,2,139 ,5,Semi Finished,Main Street,,"870,000"
"Abbas El Akkad, Nasr City",Apartments,3,3,340 ,7,2001,Super lux,Main Street,"3,150,000"
"Hesham Labib St., 8th Zone",Furnished Apartment,3,3,250 ,8,2000,Super lux,Corner,"2,300,000"
"Abou Dawoud El Zaheri, Nasr City",Apartments,3,2,270 ,11,2005,Super lux,Main Street,"2,500,000"
"Dr Mahmoud Saleh Abou Zaid St., 10th Zone",Apartments,3,2,240 ,1,2017,Semi Finished,Other,"850,000"
"Mohammed Zaki Mounir St., El Manteqah El Sadsa",Apartments,3,2,170 ,4,Super lux,Side Street,,"1,400,000"
47 شارع عبد الرازق السنهور,Apartments,4,2,270 ,5,1995,Super lux,Main Street,"2,800,000"
"moustafa Al Nahas St., 8th Zone",Apartments,3,3,300 ,11,2012,Semi Finished,Other,"2,500,000"
"El-Shaikh Ahmed El-Sawy St., El Manteqah El Sadsa",Apartments,3,2,230 ,11,2015,Super lux,Other,"1,600,000"
"Gardinia Armed Forces, Compounds in Nasr City",Apartments,3,1,120 ,1,Super lux,,,"390,000"
"Abbas El Akkad, Nasr City",Full Floor,5,3,400 ,7,1990,Lux,Side Street,"2,000,000"
"Abdalluh Ibn Abbass, Seventh District",Apartment with Garden,3,2,120 ,Ground,1990,Super lux,Main Street,"1,200,000"
"Dr. Mandour St., Beside Al Nasr Hospital",Apartments,3,2,270 ,6,1990,Super lux,Side Street,"2,500,000"
"Abdalluh Ibn Abbass, Seventh District",Apartments,3,2,120 ,3,1990,Super lux,Corner,"1,300,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,3,3,175 ,2,2021,Without Finish,Main Street,"1,650,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,4,3,220 ,2,2021,Semi Finished,Main Street,"1,850,000"
"Hosni Ahmed Khalaf St., El Manteqah El Sadsa",Apartments,3,2,150 ,3,2015,Semi Finished,Other,"1,350,000"
"Makram Ebeid, Nasr City",Apartments,3,2,220 ,4,1993,Super lux,Main Street,"1,650,000"
"El Nasr Road, Nasr City",Apartments,3,2,256 ,4,2018,Extra super lux,Main Street,"4,150,000"
54 شارع علي امين,Apartments,3,3,260 ,5,2019,Semi Finished,Main Street,"2,600,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,190 ,7,2020,Without Finish,Corner,"1,240,000"
"Al Swissri A, Al Hay Al Swissri",Stores,,,82 ,Lux,Main Street,,,"2,214,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,180 ,8,2020,Without Finish,Corner,"1,250,000"
