address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Compounds In El Shorouk City, Compounds in Elshorouk City",Apartments,3,2,145 ,1,2020,Super lux,Garden,"1,260,000"
"Iskan Fakher, Hai El Fayrouz - Third Neighborhood West",Villas,7,8,1200 ,2030,Super lux,Main Street,,"8,500,000"
"Neighbourhood 3, Hai El Yassmin - Eighth Zone",Apartments,3,2,178 ,3,2015,Semi Finished,Garden,"850,000"
"Hai El Nada - Youth Housing 100m, El Shorouk",Apartments,2,1,100 ,Ground,2020,Lux,Garden,"512,500"
Sherouk 2000 Compound,Separate Villa,7,7,400 ,2000,Super lux,Garden,,"7,000,000"
"Neighbourhood 4, Hai El Nargs - Fifth Zone",Apartments,3,2,182 ,1,2020,Extra super lux,Garden,"1,150,000"
"Neighbourhood 2, Hai El Brillant - Ninth Neighborhood",Apartments,2,2,140 ,1,2020,Lux,Garden,"945,000"
"Neighbourhood 3, Hai Gardinia - Fourth Zone",Duplex,3,2,200 ,1,2020,Semi Finished,Back,"880,000"
el patio 5,Twin House,4,4,268 ,2019,Semi Finished,Garden,,"4,500,000"
"Neighbourhood 2, Hai El Orkeed - First Zone",Duplex,4,4,272 ,1,2011,Lux,Corner,"1,500,000"
"Neighbourhood 1, Hai El Fayrouz - Third Neighborhood West",Separate Villa,4,5,210 ,2008,Super lux,Garden,,"8,200,000"
"Investment Housing, El Shorouk",Apartments,3,3,176 ,3,2011,Semi Finished,Side Street,"825,000"
"Abdelaziz Pasha Fahmy St., Neighbourhood 2 O",Villas,,,1500 ,2013,Super lux,Side Street,,"10,500,000"
مدينة الشروق كمبوند ضاحية النخيل,Separate Villa,5,4,420 ,2018,Super lux,,,"10,000,000"
"SODIC East, Compounds in New Heliopolis",Town House,4,4,208 ,Without Finish,Garden,,,"5,665,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Apartments,2,3,104 ,3,2021,Super lux,Main Street,"2,000,082"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,2,166 ,2,2020,Semi Finished,Garden,"1,729,000"
Magdy Yacoub Square - El-Nahda Square Previously,Apartments,5,3,310 ,2,2013,Semi Finished,Corner,"2,310,000"
"Neighbourhood 1, Hai El Nargs - Fifth Zone",Apartments,3,2,158 ,1,2020,Semi Finished,Main Street,"725,000"
المنطقة الثانية المجاورة الرابعة,Apartment with Garden,2,2,200 ,Ground,2015,Semi Finished,Garden,"850,000"
"Neighbourhood 1, Hai El Banafsg - Ninth Zone",Apartments,3,2,220 ,1,2017,Super lux,Main Street,"1,250,000"
el patio casa,Apartment with Garden,4,3,275 ,2,2019,Semi Finished,Garden,"2,775,000"
المجاوره الرابعه بالحي الثالث غرب فيلات مدينه الشروق,Duplex,3,4,280 ,1,2016,Super lux,Main Street,"3,000,000"
حي المدارس في مدينة الشروق,Duplex,3,2,190 ,1,2020,Extra super lux,,"1,045,000"
"Neighbourhood 4, Hai El Zohour - Second Zone",Duplex,4,2,290 ,Ground,2020,Semi Finished,Garden,"1,260,000"
"Neighbourhood 11, Hai Marbaila - Third Neighborhood East",Apartments,3,3,225 ,1,Semi Finished,Garden,,"1,372,500"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Apartment with Garden,2,2,145 ,1,2018,Semi Finished,Main Street,"980,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,2,154 ,1,2020,Semi Finished,Main Street,"1,619,000"
"Neighbourhood 6, Hai Marbaila - Third Neighborhood East",Apartments,3,2,250 ,2,Semi Finished,,,"1,350,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Separate Villa,5,5,380 ,2020,Extra super lux,Main Street,,"7,900,000"
"Neighbourhood 2, Hai El Zmourod - Seventh Neighborhood",Villas,10,10,710 ,2011,Semi Finished,Corner,,"5,550,000"
"Hai El Aqiiq - El Nady District, El Shorouk",Administrative,2,1,110 ,2,2010,Super lux,Other,"2,250,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,2,1,130 ,2,2020,Semi Finished,Main Street,"1,374,895"
"El Patio Prime Compound - LA Vista Developments, Compounds in Elshorouk City",Twin House,4,4,255 ,2021,Semi Finished,Garden,,"5,150,000"
"El Patio 5 East Compound - LA Vista Developments, Compounds in Elshorouk City",Town House,3,3,208 ,2020,Semi Finished,Garden,,"4,175,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartment with Garden,3,3,150 ,Ground,2021,Semi Finished,Garden,"1,770,000"
"SODIC East, Compounds in New Heliopolis",Twin House,4,4,260 ,Super lux,,,,"5,600,000"
"Neighbourhood 1, Hai El Zmourod - Seventh Neighborhood",Clinics,2,1,68 ,2,2020,Semi Finished,Main Street,"1,700,000"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Apartments,3,3,175 ,3,Super lux,Garden,,"1,400,000"
"Investment Housing, El Shorouk",Apartments,3,3,247 ,2,2014,Semi Finished,Side Street,"2,000,000"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Apartments,3,3,175 ,3,Super lux,,,"1,400,000"
"Neighbourhood 2 G, Hai El Massa - Second Neighborhood West",Duplex,5,2,290 ,Ground,2019,Semi Finished,Side Street,"1,090,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Studio,1,1,78 ,Ground,2021,Semi Finished,Main Street,"852,000"
"Neighbourhood 2, Hai El Yakout - First Neighborhood West",Duplex,3,2,350 ,Ground,Super lux,Main Street,,"3,450,000"
"Neighbourhood 3, Hai El-Morgan - Fourth Neighborhood",Apartments,3,3,200 ,2,2018,Semi Finished,Side Street,"960,000"
"Neighbourhood 4, Hai El Fayrouz - Third Neighborhood West",Apartments,4,2,240 ,2,2021,Semi Finished,Corner,"1,200,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,2,150 ,1,2020,Semi Finished,Main Street,"1,569,000"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Duplex,3,3,313 ,Ground,2011,Semi Finished,Main Street,"1,100,000"
كمبوند بمدينة الشروق/كمبوند بمدينة الشروق,Separate Villa,,,210 ,,,,,"2,800,000"
"Granda Life Compound - Egygab, Compounds in Elshorouk City",Apartments,3,3,170 ,2,2020,Semi Finished,Garden,"2,300,000"
el patio 5,Twin House,4,4,268 ,2019,Semi Finished,Pool,,"4,500,000"
"Street 12, Neighbourhood 1",Apartments,2,1,65 ,3,2004,Super lux,Main Street,"340,000"
el patio casa,Apartment with Garden,4,3,275 ,2,2018,Semi Finished,Pool,"2,775,000"
Compound El Patio Casa Shorouk city,Apartments,3,3,160 ,1,2018,Extra super lux,Main Street,"2,152,000"
"Neighborhood 1, Hai El Andalous - First Neighborhood East",Separate Villa,4,4, 501 ,2015,Semi Finished,Garden,,"500,000,000"
"Neighbourhood 2, Hai El Fayrouz - Third Neighborhood West",Villas,5,4,300 ,2020,Super lux,Garden,,"5,000,000"
"El Patio 5 East Compound - LA Vista Developments, Compounds in Elshorouk City",Separate Villa,5,5,340 ,2020,Semi Finished,Main Street,,"10,585,000"
"Neighbourhood 2, Hai El Zmourod - Seventh Neighborhood ",Apartments,3,3,225 ,1,Semi Finished,Main Street,,"1,350,000"
"Neighborhood 4, Hai Ghernata - Second Neighborhood - East",Duplex,3,3,247 ,1,Semi Finished,,,"1,400,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,2,2,138 ,1,2020,Semi Finished,Main Street,"1,431,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Apartments,2,2,134 ,5,2020,Super lux,Corner,"1,850,000"
divina gardens,Twin House,4,4,300 ,2020,Semi Finished,Garden,,"4,060,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartment with Garden,3,2,170 ,Ground,2021,Semi Finished,Garden,"1,870,000"
"El Gamaa street, Shorouk, Cairo",Apartment with Garden,3,2,160 ,Ground,2010,Lux,Garden,"900,000"
"Neighborhood 3, Hai Ghernata - Second Neighborhood - East",Separate Villa,12,8,648 ,2007,Semi Finished,Main Street,,"4,550,000"
el patio 5,Twin House,4,4,268 ,2020,Semi Finished,Pool,,"4,500,000"
"sodic east , new helioplis , cairo , egypt",Separate Villa,5,5,251 ,2021,Without Finish,Other,,"7,300,000"
"SODIC East, Compounds in New Heliopolis",Twin House,3,4,234 ,Super lux,,,,"4,369,000"
"VIVENS, Compounds in Elshorouk City",Villas,4,3,222 ,2030,Semi Finished,Main Street,,"4,300,000"
Magdy Yacoub Square - El-Nahda Square Previously,Apartments,3,2,150 ,2,2013,Semi Finished,Garden,"1,050,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartment with Garden,3,2,147 ,Ground,2021,Semi Finished,Main Street,"1,620,000"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Apartments,3,1,130 ,3,2019,Semi Finished,Main Street,"617,000"
"Panorama El Shorouk, Compounds in Elshorouk City",Apartments,3,2,145 ,Ground,2021,Semi Finished,Garden,"1,017,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Duplex,3,3,230 ,Ground,2020,Without Finish,,"1,250,000"
"Neighbourhood 2A, Hai El Massa - Second Neighborhood West",Factory,,,375 ,2012,Semi Finished,Main Street,,"8,000,000"
"Granda Life Compound - Egygab, Compounds in Elshorouk City",Apartments,3,3,170 ,3,2020,Semi Finished,Garden,"2,300,000"
"Neighbourhood 7, Hai El Golf - Family Housing",Separate Villa,10,10,260 ,2010,Without Finish,Main Street,,"1,750,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartment with Garden,2,2,135 ,1,2020,Semi Finished,Main Street,"1,365,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartment with Garden,3,2,147 ,1,2020,Semi Finished,Garden,"1,692,000"
"Neighbourhood 1, Hai El Yassmin - Eighth Zone",Apartments,3,2,132 ,5,2020,Semi Finished,Main Street,"700,000"
شارع احمد بدرخان,Apartments,3,3,210 ,2,2018,Semi Finished,Garden,"1,230,000"
"Compounds In El Shorouk City, Compounds in Elshorouk City",Mall,,,750 ,2020,Semi Finished,Main Street,,"7,000,000"
"Neighbourhood 1, Hai El Yassmin - Eighth Zone",Duplex,7,5,700 ,1,2030,Extra super lux,Main Street,"3,800,000"
"Investment Housing, El Shorouk",Apartments,3,2, 175 ,Ground,2021,Semi Finished,Main Street,"1,195,000"
"Neighbourhood 2, Hai El Yassmin - Eighth Zone",Apartments,3,2,180 ,3,Semi Finished,Main Street,,"875,000"
"Neighbourhood 3, Hai El-Morgan - Fourth Neighborhood",Apartments,3,3,210 ,1,2013,Without Finish,Side Street,"1,125,000"
greater cairo,Town House,3,3,245 ,2021,Super lux,Main Street,,"4,969,000"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Duplex,3,3,313 ,Ground,2011,Semi Finished,Main Street,"1,100,000"
"Neighbourhood 7, Hai El Golf - Family Housing",Apartments,3,2,170 ,2,Semi Finished,Garden,,"1,100,000"
"Neighbourhood 5, Hai Marbaila - Third Neighborhood East",Apartment with Garden,3,2,175 ,Ground,2021,Semi Finished,Corner,"1,015,000"
"Neighbourhood 7, Hai El Golf - Family Housing",Duplex,6,4,420 ,1,2021,Semi Finished,Garden,"2,100,000"
"El Patio 5 East Compound - LA Vista Developments, Compounds in Elshorouk City",Separate Villa,5,5,480 ,2020,Semi Finished,Main Street,,"10,585,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,2,135 ,2,2021,Semi Finished,Main Street,"1,365,000"
"Hai El Aqiiq - El Nady District, El Shorouk",Duplex,5,5,367 ,1,2021,Semi Finished,Garden,"1,700,000"
"Neighbourhood 7, Hai El Golf - Family Housing",Administrative,3,1,210 ,1,2021,Semi Finished,Garden,"500,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,2,2,123 ,3,2021,Semi Finished,Garden,"1,290,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,3,177 ,2,2020,Semi Finished,Main Street,"1,841,000"
"Neighbourhood 3, Hai El Banafsg - Ninth Zone",Duplex,3,2,300 ,Ground,Super lux,,,"1,250,000"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Apartment with Garden,2,1,125 ,Ground,Semi Finished,Main Street,,"550,000"
"Green Land, Compounds in Elshorouk City",Apartments,3,2,173 ,1,2020,Semi Finished,Garden,"1,070,000"
"VIVENS, Compounds in Elshorouk City",Villas,5,4,240 ,2023,Semi Finished,Main Street,,"4,500,000"
"Investment Housing, El Shorouk",Apartments,4,2,170 ,3,2019,Without Finish,Main Street,"500,000"
"Neighbourhood 4, Hai El Orkeed - First Zone",Apartments,3,3,180 ,3,2021,Semi Finished,Main Street,"990,000"
كمبوند بمدينة الشروق/الشروق سبرينجز,Separate Villa,9,9,450 ,2017,Semi Finished,,,"7,000,000"
"Al Shabab Rd, El Shorouk",Commercial,,,39 ,Without Finish,Side Street,,,"1,618,800"
"Hai El Aqiiq - El Nady District, El Shorouk",Apartment with Garden,3,2,170 ,1,2020,Semi Finished,Side Street,"1,122,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartment with Garden,3,2,147 ,Ground,2021,Semi Finished,Garden,"1,692,259"
نادي جرين هيلز,Apartments,3,2,168 ,3,2013,Semi Finished,Side Street,"850,000"
"Neighbourhood 4, Hai El-Morgan - Fourth Neighborhood",Duplex,4,3,300 ,Ground,2021,Semi Finished,Garden,"1,550,000"
"Akoya Compound - Wadi El Akhdar, Compounds in New Cairo",Furnished Apartment,3,3,176 ,3,Semi Finished,Other,,"825,000"
كمبوند بمدينة الشروق/لؤلؤة الشروق,Villas,7,6,945 ,2018,Extra super lux,,,"10,500,000"
"Neighbourhood 1, Hai Tulip - Sixth Zone",Apartments,3,3,165 ,1,2019,Semi Finished,Garden,"800,000"
مدينة الشروق كمبوند ضاحية النخيل,Villas,6,3,570 ,2015,Super lux,,,"8,000,000"
Magdy Yacoub Square - El-Nahda Square Previously,Apartments,4,3,275 ,1,2013,Semi Finished,Corner,"2,050,000"
Magdy Yacoub Square - El-Nahda Square Previously,Apartments,3,3,228 ,2,2013,Semi Finished,Corner,"1,800,000"
"Neighbourhood 2 B, Hai El Massa - Second Neighborhood West",Apartments,3,2,185 ,2,2018,Semi Finished,Side Street,"877,000"
"Neighbourhood 2, Hai El Zmourod - Seventh Neighborhood",Apartments,3,2,135 ,1,2021,Semi Finished,Side Street,"800,000"
"Neighbourhood 3, Hai El Banafsg - Ninth Zone",Apartments,3,2,185 ,3,2016,Semi Finished,Garden,"1,050,000"
"Neighbourhood 3, Hai El Lotus - Seventh Zone",Roof,3,1,160 ,4,2015,Semi Finished,Main Street,"720,000"
الحى الثامن المجاوره السادسه بجوار سنترال مدينة الشروق وبالقرب من جهاز مدينة الشروق,Mall,,,4000 ,2019,Semi Finished,,,"57,000,000"
"Neighbourhood 2, Hai El-Morgan - Fourth Neighborhood",Duplex,3,3,330 ,Ground,2020,Semi Finished,Corner,"1,600,000"
"Investment Housing, El Shorouk",Stores,,,36 ,Super lux,Main Street,,,"750,000"
"Neighbourhood 3, Hai El Zohour - Second Zone",Apartments,3,2,134 ,1,2020,Semi Finished,Other,"693,000"
"مدينة الشروق, Greater Cairo",Penthouse,3,4,220 ,3,Super lux,Main Street,,"1,630,000"
"New Heliopolis, New Heliopolis",Duplex,3,3,210 ,Ground,Super lux,,,"2,100,000"
El Patio Prime,Twin House,4,3,268 ,2021,Without Finish,Other,,"5,450,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Penthouse,3,2,318 ,3,2020,Semi Finished,,"3,660,000"
"Neighbourhood 2, Hai Marbaila - Third Neighborhood East",Apartments,3,2,225 ,2,2020,Semi Finished,Side Street,"1,030,000"
مدينة الشروق – المنطقة الخامسة (حى النرجس) – المجاورة الرابعة,Duplex,3,3,394 ,3,2021,Semi Finished,Main Street,"2,364,000"
"Neighbourhood 7, Hai Marbaila - Third Neighborhood East",Apartments,4,2,260 ,2,2020,Extra super lux,Main Street,"2,200,000"
"مدينة الشروق, Greater Cairo",Building,,,260 ,2012,Semi Finished,Main Street,,"2,850,000"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Apartments,3,1,132 ,2,2020,Semi Finished,Other,"600,000"
"Investment Housing, El Shorouk",Apartments,3,2,126 ,1,2020,Semi Finished,Garden,"630,000"
"Compounds in Elshorouk City, El Shorouk",Apartments,3,1,120 ,3,2014,Super lux,Main Street,"1,150,000"
الحي الثاني - مدينة الشروق - القاهرة,Land,,,8216 ,Corner,,,,"66,000,000"
"Vivens Compound, Compounds in Elshorouk City",Town House,6,6,247 ,2030,Semi Finished,Garden,,"4,950,000"
"مدينة الشروق, Greater Cairo",Apartments,2,2,126 ,3,Without Finish,,,"1,580,000"
"Neighbourhood 1, Hai El Fayrouz - Third Neighborhood West",Apartments,3,2,211 ,2,2020,Without Finish,,"1,230,000"
"Neighbourhood 2 B, Hai El Massa - Second Neighborhood West",Apartment with Garden,2,1,95 ,Ground,2021,Semi Finished,Main Street,"520,000"
3rd district,Apartments,4,4,300 ,Ground,2019,Extra super lux,Garden,"5,500,000"
"Neighbourhood 3, Hai Marbaila - Third Neighborhood East",Building,,,650 ,2010,Super lux,Side Street,,"9,800,000"
"Neighbourhood 3, Hai El-Morgan - Fourth Neighborhood",Apartments,3,3,200 ,2,2015,Semi Finished,Side Street,"970,000"
New Cairo - Fifth Settlement - Tagamoa/New Cairo Extension,Villas,4,3,320 ,2015,Super lux,,,"6,600,000"
"Neighbourhood 3, Hai El Lotus - Seventh Zone",Apartments,3,2,205 ,Ground,2020,Semi Finished,Main Street,"980,000"
"El Patio Casa Compound - LA Vista Developments, Compounds in Elshorouk City",Penthouse,4,3,190 ,3,2021,Semi Finished,Corner,"2,199,000"
"Al Shabab Rd, El Shorouk",Clinics,2,1,64 ,2,2020,Super lux,Main Street,"1,925,000"
"Hai El Aqiiq - El Nady District, El Shorouk",Apartments,4,3,349 ,1,2012,Without Finish,Main Street,"2,500,000"
"Daheyet El Nakheel, Compounds in Elshorouk City",Villas,3,3,575 ,2020,Super lux,,,"4,500,000"
"Neighbourhood 1, Hai El Fayrouz - Third Neighborhood West",Apartments,4,2,217 ,2,2001,super_lux,Main Street,"1,490,000"
مدينة الشروق كمبوند الشروق 2000,Villas,5,5,600 ,2020,Super lux,,,"9,500,000"
"Neighbourhood 2, Hai El-Morgan - Fourth Neighborhood",Apartments,3,3,175 ,2,2018,Semi Finished,Main Street,"960,000"
"Neighbourhood 4, Hai Gardinia - Fourth Zone",Duplex,3,3,370 ,Ground,2020,Semi Finished,Back,"850,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,2,177 ,1,2021,Semi Finished,Main Street,"1,824,000"
خلف اكاديمية الشروق بكمبوند هاي تاون,Apartment with Garden,3,2,130 ,Ground,2018,Super lux,Main Street,"1,600,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,3,165 ,2,2020,Semi Finished,Main Street,"1,716,000"
"Granda Life Compound - Egygab, Compounds in Elshorouk City",Apartments,3,3,170 ,3,2020,Semi Finished,Garden,"2,350,000"
"Hai El Aqiiq - El Nady District, El Shorouk",Apartments,5,3,315 ,2,2021,Super lux,Garden,"1,980,000"
"Neighbourhood 3, Hai El Banafsg - Ninth Zone",Apartments,3,2,185 ,3,2015,Semi Finished,Garden,"1,050,000"
Elshrouk,Town House,4,3,208 ,2020,Semi Finished,Garden,,"4,200,000"
"Neighbourhood 2, Hai El Nargs - Fifth Zone",Apartments,3,2,138 ,1,Semi Finished,Main Street,,"676,200"
"Neighbourhood 2, Hai El Ashgar - Third Zone",Apartments,3,1,125 ,1,2020,Lux,Back,"625,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Town House,3,3,163 ,2021,Super lux,,,"3,151,260"
الحى التاسع المجاورة الثلاثة بالقرب من سكاي مول وكارفور,Twin House,4,4,400 ,2000,Super lux,Side Street,,"4,500,000"
el patio 5,Twin House,4,4,286 ,2019,Extra super lux,Garden,,"6,500,000"
"Hai El Aqiiq - El Nady District, El Shorouk",Apartments,3,3,150 ,Ground,2021,Semi Finished,Main Street,"840,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Twin House,3,5,373 ,2021,Super lux,,,"5,581,555"
كمبوند بمدينة الشروق/شروق جاردنز,Town House,3,3,227 ,2018,Extra super lux,,,"4,400,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Town House,3,4,245 ,2021,Super lux,,,"3,300,000"
"مدينة الشروق, Greater Cairo",Apartment with Garden,2,2,130 ,Ground,2022,Super lux,Garden,"3,000,000"
"Neighbourhood 2, Hai El-Morgan - Fourth Neighborhood",Roof,3,2,340 ,3,2015,Semi Finished,Corner,"1,600,000"
"Neighbourhood 2, Hai El Ashgar - Third Zone",Apartments,3,2,130 ,3,2020,Semi Finished,Back,"546,000"
Gannet El Sherouk Compound - El Rabwa St.,Separate Villa,6,4,360 ,2020,Super lux,Other,,"6,900,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Town House,3,4,246 ,2021,Super lux,,,"4,300,000"
divina gardens,Twin House,4,4,300 ,2020,Semi Finished,Garden,,"4,500,000"
"Neighbourhood 4, Hai El Fayrouz - Third Neighborhood West",Apartments,3,2,240 ,2,2021,Semi Finished,Corner,"1,200,000"
"Neighbourhood 2, Hai El Nargs - Fifth Zone",Apartment with Garden,3,1,135 ,Ground,2021,Semi Finished,Back,"661,500"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Town House,3,2,165 ,2021,Extra super lux,Garden,,"4,200,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartment with Garden,2,2,103 ,Ground,2022,Semi Finished,Garden,"1,100,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Town House,3,3,243 ,2021,Super lux,,,"4,342,020"
New Cairo,Separate Villa,5,5,234 ,2020,Semi Finished,Garden,,"5,400,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Duplex,3,3,176 ,Ground,2021,Super lux,,"2,850,000"
"Neighborhood 1, Hai El Andalous - First Neighborhood East",Separate Villa,8,6,648 ,2005,Super lux,Garden,,"9,500,000"
المنطقه الخامسه عمارات بجوار المستشفي الدولي الخاصه الجديده,Duplex,4,3,203 ,3,2018,Semi Finished,Main Street,"850,000"
"Neighbourhood 4, Hai El Ashgar - Third Zone",Duplex,3,3,285 ,2,2011,Super lux,Corner,"1,650,000"
Address East,Town House,3,3,234 ,2020,Super lux,,,"5,500,000"
"Neighbourhood 5, Hai Marbaila - Third Neighborhood East",Duplex,5,4,400 ,Ground,2017,Semi Finished,Other,"2,150,000"
كمبوند بمدينة الشروق/شروق جاردنز,Villas,3,3,210 ,2016,Extra super lux,,,"5,500,000"
"Neighborhood 1, Hai El Andalous - First Neighborhood East",Villas,5,4,570 ,2015,Super lux,Other,,"9,000,000"
المنطقه الخامسه عمارات,Apartment with Garden,4,3,205 ,2018,Semi Finished,,,"1,000,000"
"Ganet El Shorouk, Compounds in Elshorouk City",Villas,4,3,350 ,2015,Super lux,Garden,,"5,000,000"
"Neighbourhood 4, Hai El Orkeed - First Zone",Apartments,3,3,212 ,1,2021,Semi Finished,Main Street,"1,187,200"
حي النادي قطع 74 شمال شرق حي النادي على الشارع الفيو جنينه كبيره,Land,,,1000 ,Side Street,,,,"7,500,000"
"Neighbourhood 1, Hai El Zohour - Second Zone",Apartments,3,2,185 ,2,2019,Semi Finished,Garden,"830,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Studio,1,1,78 ,1,2020,Semi Finished,Main Street,"852,000"
"Neighbourhood 3, Hai El Nargs - Fifth Zone",Apartments,3,3,180 ,3,2021,Semi Finished,Main Street,"945,000"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Twin House,3,3,216 ,2024,Semi Finished,Garden,,"4,487,000"
"Neighbourhood 1, Hai El Nargs - Fifth Zone",Apartments,3,4,227 ,3,2018,Semi Finished,Main Street,"922,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,2,150 ,Ground,2020,Semi Finished,Main Street,"1,747,200"
كمبوند جرين لاند مدينة الشروق 2,Duplex,3,3,265 ,Ground,Without Finish,Garden,,"1,250,000"
"Granda Life Compound - Egygab, Compounds in Elshorouk City",Apartment with Garden,3,2,166 ,Ground,2024,Without Finish,Garden,"2,967,500"
"Compounds In New Cairo, Compounds in New Cairo",Villas,8,5,700 ,Super lux,,,,"15,000,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,3,177 ,2,2020,Semi Finished,Garden,"1,800,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,2,176 ,3,2021,Semi Finished,Main Street,"1,795,000"
"مدينة الشروق, Greater Cairo",Apartments,3,2,140 ,1,2021,Semi Finished,Back,"600,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,2,154 ,1,2020,Semi Finished,Main Street,"1,619,827"
Elshrouk,Twin House,4,4,245 ,2020,Super lux,Garden,,"4,000,000"
"مدينة الشروق, Greater Cairo",Apartments,3,3,146 ,1,2022,Semi Finished,Garden,"1,500,000"
المنطقه الخامسه عمارات المجاوره الاولي - حي النرجس - بجوار المستشفي الدولي الخاصه الجديده,Apartment with Garden,3,3,205 ,Ground,2018,Semi Finished,Main Street,"1,000,000"
"Neighbourhood 4, Hai El Ashgar - Third Zone",Apartments,3,2,190 ,3,2019,Semi Finished,Main Street,"950,000"
المنطقه الخامسه عمارات بجوار المستشفي الدولي الخاصه الجديده - جامع عباد الرحمن,Apartments,3,3,205 ,1,2018,Semi Finished,,"910,000"
"8th disctrict, 3rd group, El Shorouk City (1)",Separate Villa,7,6,825 ,2013,Super lux,Side Street,,"12,000,000"
sodic east,Twin House,4,4,245 ,2021,Without Finish,,,"4,335,000"
"مدينة الشروق, Greater Cairo",Apartments,3,3,185 ,1,2021,Semi Finished,Garden,"900,000"
"sodic east , new helioplis , cairo , egypt",Separate Villa,5,5,251 ,Semi Finished,Garden,,,"7,300,000"
"Neighbourhood 4, Hai El Nargs - Fifth Zone",Apartments,3,2,182 ,1,2020,Super lux,Other,"1,100,000"
"Neighbourhood 5, Hai Gardinia - Fourth Zone",Apartment with Garden,3,1,152 ,Ground,2020,Semi Finished,Main Street,"1,060,000"
New Heliopolis,Town House,3,2,196 ,2023,Semi Finished,Main Street,,"5,190,000"
"Neighbourhood 3, Hai El Lotus - Seventh Zone",Apartments,2,1,125 ,3,2020,Semi Finished,Back,"600,000"
"Neighbourhood 5, Hai Marbaila - Third Neighborhood East",Penthouse,4,3,430 ,2,2017,Semi Finished,Side Street,"2,400,000"
El Shorouk City,Apartments,3,3,265 ,2,Super lux,Garden,,"2,650,000"
"8th district, 3rd group, El Shorouk City",Villas,7,6,825 ,2030,Extra super lux,Side Street,,"12,000,000"
"Granda Life Compound - Egygab, Compounds in Elshorouk City",Apartments,3,2,210 ,2,2023,Without Finish,Main Street,"2,768,460"
El Shorouk City,Penthouse,3,3,282 ,3,2022,Semi Finished,Back,"2,793,152"
El Shorouk City,Apartments,2,2,173 ,Ground,2022,Semi Finished,Garden,"1,618,125"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Duplex,3,3,178 ,Ground,2021,Super lux,Garden,"3,900,000"
"Neighbourhood 3, Hai Marbaila - Third Neighborhood East",Villas,18,14,1600 ,2006,Lux,Main Street,,"11,500,000"
Al Shorouk City,Duplex,3,3,255 ,7,2020,Without Finish,Garden,"2,844,444"
El Shorouk City,Apartments,3,3,183 ,2,2022,Semi Finished,Back,"2,185,615"
