address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,210 ,6,2021,Super lux,Side Street,"600,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,2,1,100 ,2,2021,Super lux,Side Street,"550,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,2,1,125 ,3,2021,Super lux,,"450,000"
"Area N, Hadayek El Ahram",Apartments,3,3,162 ,4,2014,Semi Finished,Garden,"648,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,175 ,4,2021,Super lux,Side Street,"1,150,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,165 ,4,Extra super lux,Main Street,,"1,000,000"
"Area T, Hadayek El Ahram",Apartments,5,6,455 ,Ground,2021,Super lux,Side Street,"3,050,000"
بالقرب من أسواق المدينة المنورة,Duplex,3,3,240 ,4,1996,Semi Finished,,"890,000"
"Ahmos Gate, Hadayek El Ahram",Apartments,3,2,155 ,4,2013,Super lux,Back,"590,000"
"Qasr El-Tamasel St., Hadayek El Ahram",Duplex,4,3,450 ,1,2017,Extra super lux,Garden,"2,400,000"
"Branched from T No.10, Hadayek El Ahram",Apartments,3,2,185 ,3,2010,Super lux,Main Street,"700,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,8,6,125 ,3,2021,Super lux,,"590,000"
"Area A, Hadayek El Ahram",Apartments,3,2,240 ,4,2006,Super lux,Main Street,"1,500,000"
حدائق الأهرام,Apartments,3,3,190 ,2,2016,Super lux,Side Street,"940,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,6,4,600 ,6,2021,Super lux,Side Street,"2,500,000"
"Horus Street, Hadayek El Ahram",Apartments,3,2,155 ,4,2007,Super lux,Back,"630,000"
"Bis No.8 St., Hadayek El Ahram",Grave,,,20 ,,,,,"210,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,170 ,5,2021,Super lux,Side Street,"700,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,141 ,Ground,2021,Super lux,Side Street,"690,000"
"Qasr El-Tamasel St., Hadayek El Ahram",Duplex,4,4,450 ,1,2019,Super lux,Garden,"2,450,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,165 ,1,2021,Super lux,Side Street,"580,000"
"Area T, Hadayek El Ahram",Apartments,3,2,180 ,2,2021,Super lux,Side Street,"870,000"
"Street 7, Hadayek El Ahram",Apartments,4,3,275 ,Ground,2021,Super lux,Side Street,"1,300,000"
"Bis No.8 St., Hadayek El Ahram",Duplex,3,3,300 ,Ground,2021,Super lux,Side Street,"1,650,000"
"Area N, Hadayek El Ahram",Land,,,794 ,Side Street,,,,"7,000,000"
"E Area, Hadayek El Ahram",Duplex,3,2,360 ,Ground,2030,Super lux,Main Street,"2,650,000"
عمارة 70، المنطقة ح,Apartments,3,2,196 ,4,2009,Semi Finished,Main Street,"980,000"
"Area W, Hadayek El Ahram",Apartments,3,2,180 ,2,2030,Super lux,Main Street,"925,000"
"Bis No.8 St., Hadayek El Ahram",Pharmacy,,,45 ,2021,Super lux,Side Street,,"1,100,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,205 ,4,2021,Super lux,Side Street,"900,000"
"Area W, Hadayek El Ahram",Apartments,3,2,115 ,Ground,2021,Super lux,Side Street,"535,000"
"Area L, Hadayek El Ahram",Apartments,3,1,113 ,1,2021,Super lux,Side Street,"498,000"
"Area H, Hadayek El Ahram",Apartments,3,3,190 ,3,2018,Semi Finished,Main Street,"760,000"
