address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"District 2, New Heliopolis",Apartments,2,1,93 ,1,Semi Finished,,,"450,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,132 ,4,2023,Semi Finished,Garden,"739,200"
"New Heliopolis, New Heliopolis",Duplex,2,1,190 ,1,Semi Finished,,,"988,000"
الحي الثاني عمارات شركة مصر الجديدة,Apartments,2,1,93 ,2,2010,Semi Finished,Main Street,"465,000"
"New Heliopolis, New Heliopolis",Villas,3,3, 443 ,2022,Semi Finished,Side Street,,"2,350,000"
"La Vida Compound - MG Developments, Compounds in New Heliopolis",Apartments,2,2,109 ,2,2021,Semi Finished,Pool,"1,041,000"
امام كمبوند سوديك ايست مباشرة,Apartments,5,3,206 ,2021,Semi Finished,,,"1,160,500"
بالقرب من الشروق,Apartments,3,3,173 ,5,2021,Semi Finished,,"1,251,000"
بالقرب من العاصمة الادارية,Apartments,4,3,202 ,1,2021,Semi Finished,,"1,396,000"
"New Heliopolis, New Heliopolis",Apartments,2,2,123 ,1,Without Finish,,,"850,000"
"New Heliopolis, New Heliopolis",Apartments,5,4,315 ,2,Super lux,,,"2,900,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,5,2021,Semi Finished,Main Street,"1,514,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,104 ,3,2022,Semi Finished,Main Street,"556,400"
"New Heliopolis, New Heliopolis",Apartments,2,1,93 ,4,Super lux,,,"420,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,93 ,2,Semi Finished,,,"570,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,135 ,4,Without Finish,,,"650,000"
"New Heliopolis, New Heliopolis",Apartments,3,1,113 ,1,Semi Finished,,,"500,000"
قريب من الطرق الرئيسية والطريق الدائرى,Apartments,3,3,162 ,2,2020,Semi Finished,,"1,175,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,140 ,4,2021,Semi Finished,Main Street,"784,000"
"4th Area - New Heliopolis, New Heliopolis",Villas,5,6,525 ,2018,Semi Finished,,,"2,100,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,145 ,4,2022,Semi Finished,Main Street,"775,750"
"District 6, New Heliopolis",Apartments,2,1,106 ,3,2020,Semi Finished,Main Street,"560,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,129 ,1,2023,Semi Finished,Garden,"722,400"
"District 6, New Heliopolis",Apartment with Garden,3,3,154 ,Ground,Semi Finished,,,"750,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,104 ,3,2022,Semi Finished,Main Street,"556,400"
"New Heliopolis, New Heliopolis",Apartments,3,2,145 ,4,2023,Semi Finished,Garden,"775,750"
"District 6, New Heliopolis",Apartments,3,2,168  ,2,2021,Semi Finished,Main Street,"856,800"
"New Heliopolis, New Heliopolis",Apartments,2,1,86 ,1,2023,Semi Finished,Garden,"477,300"
"District 6, New Heliopolis",Apartments,3,2,152 ,2,2021,Semi Finished,Main Street,"790,400"
"New Heliopolis, New Heliopolis",Apartments,3,1,125 ,3,Semi Finished,,,"525,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,158 ,4,2022,Semi Finished,Main Street,"829,500"
"New Heliopolis, New Heliopolis",Apartments,2,1,104 ,3,2022,Semi Finished,Main Street,"556,400"
"Compounds In Heliopolis, Compounds in Heliopolis",Apartments,3,2,122 ,5,2018,Semi Finished,Main Street,"1,200,000"
"New Heliopolis, 6th district",Apartments,2,2,123 ,3,2018,Semi Finished,Main Street,"820,000"
"New Heliopolis, El Shorouk & New Heliopolis",Apartments,2,1,105 ,2,2015,Super lux,Back,"600,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,100 ,3,Semi Finished,,,"400,000"
"New Heliopolis, New Heliopolis",Land,,,5200 ,Main Street,,,,"28,600,000"
"New Heliopolis, New Heliopolis",Apartment with Garden,3,2,143  ,1,2023,Semi Finished,Garden,"786,500"
"La Vida Compound - MG Developments, Compounds in New Heliopolis",Apartments,3,2,129 ,2,Super lux,,,"1,000,000"
"New Korba, Compounds in New Heliopolis",Apartments,3,1,104 ,2,Semi Finished,,,"500,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,100 ,Ground,Semi Finished,,,"550,000"
"La Vida Compound - MG Developments, Compounds in New Heliopolis",Apartments,3,2,138 ,2,Lux,,,"1,350,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,90 ,1,Super lux,,,"450,000"
"District 6, New Heliopolis",Apartments,3,3,144 ,2,Semi Finished,,,"750,000"
"New Heliopolis, New Heliopolis",Apartments,3,2, 145 ,1,Semi Finished,,,"850,000"
"District 2, New Heliopolis",Apartments,2,1,90 ,3,2005,Super lux,Garden,"525,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,132 ,2,2023,Semi Finished,Garden,"745,800"
"New Heliopolis, New Heliopolis",Apartments,3,2,148 ,1,2022,Semi Finished,Main Street,"791,800"
"New Heliopolis, New Heliopolis",Apartments,3,2,132 ,2,2023,Semi Finished,Garden,"745,800"
"District 2, New Heliopolis",Apartment with Garden,2,2,123 ,Ground,2017,Without Finish,Side Street,"615,000"
6th district - new helioples,Apartments,2,2,123 ,3,2018,Semi Finished,Main Street,"820,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,86 ,1,2023,Semi Finished,Garden,"477,300"
"New Heliopolis, New Heliopolis",Apartments,3,2,159  ,3,Semi Finished,,,"560,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,150 ,4,2023,Semi Finished,Garden,"855,000"
"New Heliopolis, New Heliopolis",Apartment with Garden,3,2,145 ,1,2023,Semi Finished,Garden,"812,000"
بالقرب من الشروق,Apartments,4,2,152 ,2021,Semi Finished,Main Street,,"780,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,102 ,3,Super lux,,,"400,000"
"District 6, New Heliopolis",Apartments,3,3,153 ,1,Semi Finished,,,"850,000"
"District 6, New Heliopolis",Apartments,3,2,142 ,4,2019,Semi Finished,Main Street,"780,000"
"District 2, New Heliopolis",Apartments,3,2,128 ,1,2023,Semi Finished,Main Street,"759,600"
"District 2, New Heliopolis",Apartment with Garden,3,2,151 ,Ground,2023,Semi Finished,Main Street,"890,700"
"Korba Heights Compound - HDG, Compounds in New Heliopolis",Apartments,3,2,145 ,9,Semi Finished,,,"1,087,500"
"New Heliopolis, New Heliopolis",Apartments,2,1,160 ,Ground,Super lux,,,"500,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,155 ,1,Semi Finished,Corner,,"1,093,115"
شارع البارون الرئيسى,Apartment with Garden,3,1,117 ,Ground,2021,Semi Finished,Garden,"640,000"
"District 6, New Heliopolis",Apartments,3,2,120 ,1,2023,Semi Finished,Main Street,"690,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,158 ,4,2022,Semi Finished,Main Street,"829,500"
"New Heliopolis, New Heliopolis",Apartment with Garden,3,2,143 ,1,2022,Semi Finished,Main Street,"786,500"
"New Heliopolis, New Heliopolis",Apartments,3,2,187 ,4,Super lux,,,"1,000,000"
بجوار مول سيتى ستارز,Studio,1,1,75 ,6,2023,Semi Finished,,"1,100,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,148 ,1,2022,Semi Finished,Main Street,"791,800"
"District 2, New Heliopolis",Apartments,3,1,120 ,Ground,2021,Semi Finished,Main Street,"624,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,148 ,1,2022,Semi Finished,Main Street,"791,800"
"New Heliopolis, New Heliopolis",Apartments,3,2,132 ,2,2023,Semi Finished,Garden,"745,800"
هليوبوليس الجديجة,Apartment with Garden,3,2,170 ,Ground,2017,Semi Finished,Main Street,"850,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,135 ,4,Without Finish,Side Street,,"675,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,145 ,4,2022,Semi Finished,Main Street,"775,750"
عمارات الزهور الحي السادس مجموعة 65 هليوبوليس الجديده,Apartments,2,1,102 ,2,Semi Finished,,,"560,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,104 ,3,2022,Semi Finished,Main Street,"556,400"
"District 2, New Heliopolis",Apartment with Garden,3,2,112 ,Ground,2021,Semi Finished,Garden,"593,600"
"الكوربة الجديدة, هليوبليس الجديدة, القاهرة",Duplex,3,3,333 ,Ground,2019,Semi Finished,Corner,"2,000,000"
"District 2, New Heliopolis",Apartments,3,2,114 ,1,2021,Semi Finished,Main Street,"627,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,178 ,5,2022,Semi Finished,Main Street,"1,188,100"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,Ground,2022,Semi Finished,Main Street,"917,975"
"New Heliopolis, New Heliopolis",Apartments ,3,3,147 ,Ground,2022,Semi Finished,Main Street,"755,155"
"New Heliopolis, New Heliopolis",Apartments,3,3,181 ,4,2022,Semi Finished,Main Street,"1,227,813"
"New Heliopolis, New Heliopolis",Apartments,3,3,150 ,Ground,2022,Semi Finished,Main Street,"774,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,175 ,Ground,2022,Semi Finished,Main Street,"896,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,160 ,5,2022,Semi Finished,Main Street,"1,030,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,179 ,1,2022,Semi Finished,Main Street,"1,107,000"
"District 2, New Heliopolis",Apartments,3,2,130 ,1,2019,Semi Finished,Main Street,"760,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,170 ,Ground,2022,Semi Finished,Main Street,"871,810"
"New Heliopolis, New Heliopolis",Apartments,4,3,208 ,Ground,2022,Semi Finished,Main Street,"1,038,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,210 ,1,2022,Semi Finished,Main Street,"1,418,000"
"New Heliopolis, New Heliopolis",Apartment with Garden,3,2,230 ,Ground,Super lux,,,"1,200,000"
"New Heliopolis, New Heliopolis",Apartment with Garden,3,2,145 ,1,2023,Semi Finished,Garden,"812,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,210 ,4,2022,Semi Finished,Main Street,"1,418,000"
"New Heliopolis, New Heliopolis",Apartments,3,1,135 ,1,Without Finish,,,"750,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,162 ,3,2022,Semi Finished,Main Street,"1,042,375"
"La Vida Compound - MG Developments, Compounds in New Heliopolis",Apartments,3,2,137 ,2,2021,Semi Finished,Pool,"1,507,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,220 ,2,2022,Semi Finished,Main Street,"1,517,000"
"New Heliopolis, New Heliopolis",Apartments,3,1,115 ,4,Super lux,,,"450,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,202 ,1,2022,Semi Finished,Main Street,"1,396,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,92 ,2,2023,Semi Finished,Garden,"515,200"
"District 2, New Heliopolis",Apartment with Garden,3,2,107 ,Ground,2023,Semi Finished,Main Street,"618,500"
"District 6, New Heliopolis",Apartment with Garden,3,2,118 ,Ground,2023,Semi Finished,Garden,"702,600"
"District 6, New Heliopolis",Duplex,3,3,235 ,1,2021,Semi Finished,Garden,"1,300,000"
"District 2, New Heliopolis",Apartments,2,1,88 ,4,2021,Semi Finished,Back,"422,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,104 ,1,2022,Semi Finished,Garden,"582,400"
"District 2, New Heliopolis",Apartments,3,2,133 ,4,2023,Semi Finished,Main Street,"788,100"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,1,2022,Semi Finished,Main Street,"1,175,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,160 ,4,2022,Semi Finished,Main Street,"1,030,000"
"New Heliopolis, New Heliopolis",Apartments,2,2,120 ,4,Semi Finished,,,"490,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,179 ,4,2022,Semi Finished,Main Street,"1,107,000"
"District 2, New Heliopolis",Apartments,3,2,129 ,4,2023,Semi Finished,Main Street,"797,550"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,5,2022,Semi Finished,Main Street,"1,175,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,170 ,Ground,2022,Semi Finished,Main Street,"872,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,210 ,Ground,2022,Semi Finished,Main Street,"1,106,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,179 ,1,2022,Semi Finished,Main Street,"1,107,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,210 ,1,2022,Semi Finished,Main Street,"1,418,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,220 ,1,2022,Semi Finished,Main Street,"1,517,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,202 ,1,2022,Semi Finished,Main Street,"1,396,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,2,2022,Semi Finished,Main Street,"1,175,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,160 ,5,2022,Semi Finished,Main Street,"1,030,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,202 ,2,2022,Semi Finished,Main Street,"1,395,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,210 ,3,2022,Semi Finished,Main Street,"1,418,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,202 ,3,2022,Semi Finished,Main Street,"1,396,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,86 ,1,2023,Semi Finished,Main Street,"477,300"
"New Heliopolis, New Heliopolis",Apartments,4,3,210 ,2,2022,Semi Finished,Main Street,"1,418,000"
"New Heliopolis, New Heliopolis",Apartments,2,1,130 ,Ground,2022,Semi Finished,Main Street,"673,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,204 ,Ground,2022,Semi Finished,Main Street,"1,038,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,157 ,Ground,2022,Semi Finished,Main Street,"804,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,203 ,Ground,2022,Semi Finished,Main Street,"1,105,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,182 ,Ground,2022,Semi Finished,Main Street,"925,000"
"New Heliopolis, New Heliopolis",Apartments ,4,3,220 ,2,2022,Semi Finished,Main Street,"1,516,000"
"New Heliopolis, New Heliopolis",Apartments,5,3,210 ,2,2022,Semi Finished,Main Street,"1,418,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,178 ,5,2022,Semi Finished,Main Street,"1,188,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,206 ,Ground,2022,Semi Finished,Main Street,"1,085,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,210 ,Ground,2022,Semi Finished,Main Street,"1,062,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,177 ,1,2022,Semi Finished,Main Street,"1,155,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,147 ,Ground,2022,Semi Finished,Main Street,"755,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,149 ,Ground,2022,Semi Finished,Main Street,"765,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,179 ,Ground,2022,Semi Finished,Main Street,"911,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,212 ,Ground,2022,Semi Finished,Main Street,"1,153,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,177 ,3,2022,Semi Finished,Main Street,"1,155,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,182 ,Ground,2022,Semi Finished,Main Street,"926,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,162 ,1,2022,Semi Finished,Main Street,"1,042,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,1,2022,Semi Finished,Main Street,"1,013,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,162 ,3,2022,Semi Finished,Main Street,"1,042,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,181 ,4,2022,Semi Finished,Main Street,"1,228,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,4,2022,Semi Finished,Main Street,"1,013,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,Ground,2022,Semi Finished,Main Street,"918,000"
"New Heliopolis, New Heliopolis",Apartments,3,2,144 ,5,2022,Semi Finished,Main Street,"968,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,178 ,1,2022,Semi Finished,Main Street,"1,208,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,162 ,5,2022,Semi Finished,Main Street,"1,042,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,178 ,Ground,2022,Semi Finished,Main Street,"943,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,181 ,5,2022,Semi Finished,Main Street,"1,228,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,5,2022,Semi Finished,Main Street,"1,013,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,175 ,Ground,2022,Semi Finished,Main Street,"928,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,2,2022,Semi Finished,Main Street,"1,013,000"
"District 6, New Heliopolis",Apartments,3,2,120 ,1,2023,Semi Finished,Main Street,"690,000"
"New Heliopolis, New Heliopolis ",Apartments,3,3,162 ,Ground,2022,Semi Finished,Main Street,"862,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,162 ,Ground,2022,Semi Finished,Main Street,"862,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,147 ,Ground,2022,Semi Finished,Main Street,"755,000"
"New Heliopolis, New Heliopolis ",Apartments,3,3,177 ,3,2022,Semi Finished,Main Street,"1,155,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,162 ,1,2022,Semi Finished,Main Street,"1,042,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,174 ,Ground,2022,Semi Finished,Main Street,"923,000"
"District 6, New Heliopolis",Apartments,3,2,151 ,1,2030,Semi Finished,Main Street,"890,700"
"New Heliopolis, New Heliopolis",Apartments,3,3,160 ,Ground,2022,Semi Finished,Main Street,"968,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,156 ,5,2022,Semi Finished,Main Street,"1,316,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,210 ,4,2022,Semi Finished,Main Street,"1,418,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,202 ,4,2022,Semi Finished,Main Street,"1,396,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,160 ,Ground,2022,Semi Finished,Main Street,"852,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,210 ,5,2022,Semi Finished,Main Street,"1,418,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,178 ,3,2022,Semi Finished,Main Street,"1,265,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,220 ,5,2022,Semi Finished,Main Street,"1,517,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,179 ,Ground,2022,Semi Finished,Main Street,"911,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,202 ,5,2022,Semi Finished,Main Street,"1,396,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,173 ,2,2022,Semi Finished,Main Street,"1,013,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,145 ,5,2022,Semi Finished,Main Street,"1,180,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,182 ,Ground,2022,Semi Finished,Main Street,"988,675"
"New Heliopolis, New Heliopolis",Apartments,3,3,156 ,4,2022,Semi Finished,Main Street,"1,316,000"
"New Heliopolis, New Heliopolis",Apartments,3,3,178 ,1,2022,Semi Finished,Main Street,"1,208,000"
"New Heliopolis, New Heliopolis",Apartments,4,3,206 ,Ground,2022,Semi Finished,Main Street,"1,160,125"
