address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"9 Side Compound - El Mansour Development, Compounds In Mokattam",Apartments,3,2,124 ,2,2020,Extra super lux,Golf,"1,024,220"
up town cairo,Separate Villa,5,5,472 ,2018,Semi Finished,Golf,,"16,400,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,5,5,667 ,2021,Super lux,Golf,,"30,000,000"
"Golden Gates Compound, Compounds In Mokattam",Studio,1,1,54 ,1,2020,Semi Finished,Main Street,"405,000"
Uptown Cairo,Separate Villa,5,5,305 ,2021,Extra super lux,Garden,,"12,754,444"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,6,6,710 ,2020,Extra super lux,Golf,,"45,000,000"
Uptown Cairo,Separate Villa,5,5,305 ,2021,Extra super lux,Garden,,"12,754,444"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,7,7,1104 ,2021,Extra super lux,Golf,,"52,000,000"
"9 Side Compound - El Mansour Development, Compounds In Mokattam",Apartments,2,1,98 ,2,2020,Semi Finished,Golf,"849,430"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,6,6,1104 ,2021,Super lux,Golf,,"52,500,000"
"9 Side Compound - El Mansour Development, Compounds In Mokattam",Apartments,3,2,124 ,4,2020,Without Finish,Golf,"1,048,900"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Apartments,3,3,236 ,2,2020,Extra super lux,Pool,"6,300,000"
المقطم - كمبوند اب تاون كايرو,Apartments,3,3,236 ,2,2020,Super lux,Pool,"6,300,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Apartment with Garden,3,3,236 ,Ground,2020,Extra super lux,Pool,"6,600,000"
"9 Side Compound - El Mansour Development, Compounds In Mokattam",Apartments,3,2,125 ,5,2020,Without Finish,Main Street,"1,093,750"
"9 Side Compound - El Mansour Development, Compounds In Mokattam",Apartments,3,2,123 ,4,2020,Semi Finished,Main Street,"1,034,880"
المقطم - كمبوند اب تاون كايرو,Twin House,4,4,321 ,2020,Super lux,Other,,"10,000,000"
new cairo,Twin House,4,4,361 ,2018,Extra super lux,Garden,,"8,712,500"
"Hay El Zohour, Al Hadaba Al Olya",Apartments,3,3,215 ,2,2018,Extra super lux,Main Street,"2,100,000"
Mokattam,Stores,,,47 ,Extra super lux,Corner,,,"1,034,000"
"9 Side Compound - El Mansour Development, Compounds In Mokattam",Apartments,3,2,126 ,5,2020,Semi Finished,Golf,"1,084,710"
