address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,70  ,5,2019,Extra super lux,Side Street,"175,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,135 ,4,2014,Without Finish,Main Street,"270,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1, 100 ,5,2021,Extra super lux,Side Street,"500,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,78 ,5,2021,Lux,Side Street,"350,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,95 ,4,2021,Super lux,Side Street,"300,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,2,100 ,4,2020,Super lux,Main Street,"350,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,70 ,6,2018,Extra super lux,Main Street,"200,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,125 ,7,2006,Super lux,Side Street,"420,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,110 ,4,1990,super_lux,Main Street,"330,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,145 ,6,2019,Without Finish,Main Street,"450,000"
شارع المطبعة بحوض داود تاني نمرة من الدائري,Land,,,192 ,Side Street,,,,"1,000,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,140 ,7,2004,Super lux,Main Street,"750,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,63 ,3,1980,Super lux,Side Street,"240,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,106 ,4,2021,Super lux,Side Street,"250,000"
"Gamal Abd El Nasser, Madinat El Salam",Residential Land,,,186 ,Corner,,,,"850,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,160 ,3,2008,Lux,Back,"420,000"
"Gamal Abd El Nasser, Madinat El Salam",House / Home,4,4,102 ,2030,Without Finish,Main Street,,"580,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,68 ,4,1992,Super lux,,"155,000"
"Gamal Abd El Nasser, Madinat El Salam",House / Home,1,1,180 ,2010,Lux,Side Street,,"3,800,000"
٤ شارع البدراوى من جسر السويس مدينة قباء,Apartments,2,2,200 ,8,1990,Super lux,,"450,000"
"Gamal Abd El Nasser, Madinat El Salam",Storage,,,400 ,Side Street,,,,"900,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,70 ,1,2021,Super lux,Side Street,"200,000"
امام مدرسه طه حسين ومسجد,Stores,,,300 ,Lux,Side Street,,,"260,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,68 ,3,2006,Lux,Corner,"155,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,110 ,6,2020,Super lux,Side Street,"270,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,74 ,3,2021,Extra super lux,Side Street,"200,000"
"Gamal Abd El Nasser, Madinat El Salam",Stores,,,35 ,Super lux,Corner,,,"230,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,175 ,7,2005,Super lux,Main Street,"650,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,90 ,2,1980,Super lux,Main Street,"340,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,250 ,10,1980,Super lux,Main Street,"650,000"
تقاطع الدائرى مع محور مؤسسة الزكاة,Apartments,3,1,180 ,4,2015,Without Finish,Main Street,"378,000"
"Gamal Abd El Nasser, Madinat El Salam",Building,,,180 ,2010,Lux,Other,,"3,800,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,105 ,2,1984,Semi Finished,Main Street,"320,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,120 ,6,2011,Super lux,Side Street,"420,000"
المركز الطبي شارع الازهر,Apartments,2,1,80 ,9,2021,Without Finish,Main Street,"120,000"
"Gamal Abd El Nasser, Madinat El Salam",Administrative,5,2,122 ,4,1980,Super lux,Main Street,"900,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,160 ,11,2030,Super lux,Side Street,"625,000"
"Gamal Abd El Nasser, Madinat El Salam",Building,,,280 ,1975,Lux,Side Street,,"3,000,000"
"Gamal Abd El Nasser, Madinat El Salam",Building,,,150 ,1998,Super lux,Corner,,"1,150,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,90 ,4,2030,Lux,Side Street,"2,400,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,150 ,2,2030,Super lux,Side Street,"500,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,90 ,2,1983,Without Finish,Side Street,"170,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,85 ,5,2021,Super lux,Side Street,"265,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,140 ,9,2004,Super lux,Main Street,"735,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,68 ,4,1990,Lux,Side Street,"170,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,6,4,300 ,6,2015,Extra super lux,Side Street,"1,000,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,5,1,200 ,5,2018,Extra super lux,Main Street,"550,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,150 ,3,2005,Lux,Side Street,"400,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,217 ,2,2007,Super lux,Side Street,"850,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,250 ,8,2021,Super lux,Side Street,"570,000"
القاهره - طريق جسر السويس - سوق القنال الدولي - تقسيم ميدو ( مدينه قباء) - برج الصفا والمروه,Apartments,3,2,140 ,9,2014,Without Finish,Side Street,"400,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,70 ,2,2021,Lux,Side Street,"150,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,65 ,3,2021,Lux,Side Street,"125,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,115 ,10,2020,Super lux,Side Street,"400,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,90 ,3,2021,Lux,Corner,"280,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,115 ,1,2008,Super lux,Main Street,"480,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,90 ,1,2020,Super lux,Side Street,"300,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,140 ,3,2008,Super lux,Corner,"550,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,85 ,6,2021,Semi Finished,Side Street,"240,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,150 ,3,Super lux,Side Street,,"525,000"
"Gamal Abd El Nasser, Madinat El Salam",Stores,,,60 ,Without Finish,Main Street,,,"2,000,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,2,131  ,3,2018,Super lux,Main Street,"630,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,150 ,2,2016,Super lux,Other,"280,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,85 ,4,2019,Lux,Side Street,"265,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,70 ,4,2021,Super lux,Side Street,"210,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,120 ,7,2007,Lux,Main Street,"400,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,70 ,5,Lux,Main Street,,"200,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,2,1,70 ,3,2021,Super lux,Main Street,"280,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,90 ,5,2021,Extra super lux,Side Street,"325,000"
"Gamal Abd El Nasser, Madinat El Salam",Apartments,3,1,120 ,3,2020,Super lux,Side Street,"250,000"
