address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Tabarak City, Compounds in Maadi",Apartments,3,3,138 ,3,2014,Semi Finished,Garden,"870,000"
Maadi,Apartments,3,1,199 ,7,2021,Super lux,Nile,"9,415,809"
Maadi,Apartments,4,1,415 ,4,2024,Super lux,Nile,"33,044,375"
Maadi,Apartments,2,2,430 ,4,2023,Super lux,Nile,"31,604,999"
"Compounds in El Hadaba El Wosta, Compounds in El Hadaba El Wosta",Apartments,3,3,144 ,3,2016,Semi Finished,Main Street,"900,000"
Maadi,Apartments,3,1,261 ,7,2021,Super lux,Side Street,"13,172,670"
Maadi,Apartments,3,1,261 ,4,2021,Super lux,Nile,"12,789,000"
Maadi,Apartments,3,1,194 ,4,2021,Super lux,Nile,"6,535,375"
Maadi,Apartments,3,2,124 ,4,2021,Super lux,Nile,"8,354,500"
Maadi,Apartments,3,1,189 ,4,2023,Super lux,Nile,"6,366,938"
Maadi,Apartments,3,1,216 ,4,2021,Super lux,Nile,"15,186,938"
Maadi,Apartments,3,1,199 ,4,2021,Super lux,Nile,"11,882,500"
Maadi,Apartments,3,1,261 ,5,2021,Super lux,Nile,"15,338,807"
"First Neighborhood, Zahraa El Maadi",Apartments,3,2,116 ,3,2023,Semi Finished,Main Street,"986,000"
Maadi,Apartments,3,1,199 ,4,2021,Super lux,Nile,"9,141,563"
Maadi,Apartments,2,1,124 ,5,2021,Super lux,Nile,"8,438,045"
Maadi,Apartments,3,1,430 ,5,2021,Super lux,Nile,"31,921,050"
Maadi,Apartments,3,1,261 ,5,2021,Super lux,Nile,"12,916,890"
Maadi,Apartments,3,1,194 ,5,2021,Super lux,Nile,"12,001,325"
Maadi,Apartments,3,1,430 ,6,2021,Super lux,Nile,"32,237,100"
Maadi,Apartments,3,1,199 ,5,2021,Super lux,Nile,"9,232,978"
Maadi,Apartments,3,1,194 ,5,2021,Super lux,Nile,"6,600,729"
Maadi,Apartments,3,1,123 ,5,2021,Super lux,Nile,"9,130,905"
Maadi,Apartments,3,2,415 ,5,2021,Super lux,Nile,"33,374,819"
Maadi,Apartments,3,1,189 ,5,2021,Super lux,Nile,"6,430,607"
المعادي جاردينز,Apartments,3,3,143 ,8,2020,Super lux,,"1,400,000"
Maadi,Apartments,3,2,210 ,2,2021,Super lux,Main Street,"4,000,000"
Maadi,Apartments,3,2,180 ,2,2021,Super lux,Main Street,"3,200,000"
Maadi,Apartments,4,1,415 ,6,2021,Super lux,Nile,"33,705,263"
Maadi,Apartments,4,1,325 ,2,2021,Super lux,Main Street,"6,500,000"
Maadi,Apartments,3,2,204 ,2,2021,Super lux,Main Street,"4,500,000"
Maadi,Apartments,3,1,123 ,6,2021,Super lux,Nile,"9,221,310"
Maadi,Apartments,3,1,220 ,2,2021,Super lux,Main Street,"2,850,000"
Maadi,Apartments,3,1,200 ,2,2021,Super lux,Main Street,"3,750,000"
"El- Saada St., Zahraa El Maadi",Apartments,3,2,200 ,4,2015,Semi Finished,Main Street,"1,350,000"
Maadi,Apartments,3,2,300 ,2,2021,Super lux,Main Street,"6,000,000"
"Street 218, Degla",Commercial,,,55 ,Semi Finished,Main Street,,,"2,750,000"
Maadi,Apartments,3,2,350 ,2,2021,Super lux,Main Street,"6,150,000"
"Degla Square, Degla",Apartments,4,3,235 ,8,2022,Without Finish,Side Street,"1,800,000"
"Compounds In Maadi, Compounds in Maadi",Apartments,3,2,150 ,Ground,2021,Extra super lux,Side Street,"1,250,000"
Maadi,Apartments,3,2,230 ,3,2021,Super lux,Main Street,"3,000,000"
تباراك,Apartments,2,1,90 ,5,2007,Lux,Main Street,"650,000"
"Degla Elegance Compound - Souroh Al Taybeen, Compounds in Maadi",Apartments,3,2,142 ,5,2021,Semi Finished,Main Street,"1,207,000"
Maadi,Apartments,3,1,225 ,2,2021,Super lux,Main Street,"5,400,000"
"Tijan, Compounds in Maadi",Apartment with Garden,3,3,205 ,Ground,2014,Super lux,Back,"1,950,000"
"El Maadi Ring Road, El Maadi",Apartments,2,1,90 ,Ground,2015,Super lux,Back,"630,000"
كريستال بلازا واجهه دائري المعادي بجوار مودرن اكاديمي,Apartments,2,1,110 ,2,2019,Semi Finished,Main Street,"1,410,000"
"Degla Elegance Compound - Souroh Al Taybeen, Compounds in Maadi",Apartments,1,1,57 ,7,2021,Semi Finished,Main Street,"484,500"
"Compounds In Maadi, Compounds in Maadi",Apartments,3,3,117 ,3,2020,Super lux,Garden,"1,450,000"
"El Maadi Ring Road, El Maadi",Apartments,3,3,130 ,6,2016,Semi Finished,Main Street,"850,000"
Maadi,Apartments,4,2,225 ,2,2021,Super lux,Main Street,"3,600,000"
"First Neighborhood, Zahraa El Maadi",Apartments,2,2,117 ,5,2021,Semi Finished,Garden,"1,111,500"
"Bavaria Town, Compounds in Maadi",Apartments,3,1,175 ,8,2021,Semi Finished,Pool,"1,080,000"
"Degla Elegance Compound - Souroh Al Taybeen, Compounds in Maadi",Apartments,3,2,116 ,4,2021,Semi Finished,Main Street,"986,000"
"First Neighborhood, Zahraa El Maadi",Apartments,3,2,120 ,4,2021,Semi Finished,Main Street,"1,000,000"
"Degla Elegance Compound - Souroh Al Taybeen, Compounds in Maadi",Apartments,3,2,157 ,5,2021,Semi Finished,Main Street,"1,334,500"
"Maadi Grand City, Compounds in Maadi",Duplex,3,3,320 ,9,2015,Semi Finished,Garden,"2,300,000"
"(South Academy (B, South of Academy",Duplex,4,4,414 ,Ground,2020,Semi Finished,Side Street,"2,950,000"
"Compounds In Maadi, Compounds in Maadi",Apartments,3,2,109 ,2,2021,Semi Finished,Main Street,"1,000,000"
"Maadi Grand City, Compounds in Maadi",Apartments,3,2,185 ,6,2010,Super lux,Pool,"1,800,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,3,3,175 ,5,2007,Super lux,,"1,700,000"
"Compounds In Maadi, Compounds in Maadi",Apartments,3,1,120 ,2,2021,Super lux,Side Street,"700,000"
كمبوند بالمعادي/معادي جراند سيتي,Duplex,3,2,310 ,5,2000,Semi Finished,Main Street,"1,860,000"
دجلة الجديدة,Apartments,3,3,143 ,5,2024,Semi Finished,Main Street,"1,210,352"
"El Maadi County, Compounds in Maadi",Apartments,3,3,175 ,6,2017,Extra super lux,Main Street,"1,540,000"
"Tijan, Compounds in Maadi",Apartments,3,2,144 ,4,2014,Semi Finished,Pool,"1,250,000"
"El Sarayat Compound, Sarayat El Maadi",Apartments,4,2,240 ,2,2000,Super lux,,"3,300,000"
"Bavaria Town, Compounds in Maadi",Apartments,3,3,220 ,10,2011,Super lux,Main Street,"1,550,000"
"Second Neighborhood, Zahraa El Maadi",Apartments,2,1,100 ,6,2024,Semi Finished,Main Street,"1,000,000"
"First Neighborhood, Zahraa El Maadi",Apartments,3,2,135 ,6,2024,Semi Finished,Garden,"1,242,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,3,3,220 ,10,2007,Super lux,Main Street,"1,550,000"
"Degla Elegance Compound - Souroh Al Taybeen, Compounds in Maadi",Apartments,3,2,142 ,4,2021,Semi Finished,Main Street,"1,207,000"
"Tijan, Compounds in Maadi",Apartments,2,2,105 ,11,2013,Semi Finished,Main Street,"720,000"
"Tijan, Compounds in Maadi",Apartments,3,3,197 ,4,2020,Semi Finished,Main Street,"1,400,000"
"Maadi Grand City, Compounds in Maadi",Apartments,3,2,185 ,6,2018,Super lux,Main Street,"1,900,000"
"Second Neighborhood, Zahraa El Maadi",Apartments,3,2,130 ,5,2024,Semi Finished,Main Street,"1,430,000"
"Compounds In Maadi, Compounds in Maadi",Apartments,4,3,179 ,6,2023,Semi Finished,Pool,"1,646,800"
كمبوند بالمعادي/معادي جراند سيتي,Duplex,3,2,310 ,5,2000,Semi Finished,Main Street,"1,860,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,3,3,220 ,3,2007,Super lux,,"1,800,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,4,3,168 ,5,2023,Semi Finished,Main Street,"1,428,000"
"Bavaria Town, Compounds in Maadi",Apartments,3,3,220 ,5,2030,Extra super lux,Main Street,"2,048,000"
كمبوند بالمعادي/تيجان,Apartment with Garden,3,3,205 ,Ground,2000,Super lux,Main Street,"2,100,000"
"First Neighborhood, Zahraa El Maadi",Studio,1,1,57 ,3,2021,Semi Finished,Garden,"541,500"
